# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.615041675990273404e+02 -6.916571314221204008e-04 -2.559286591179365904e-03 4.547807327463279647e-02 2.651101175594317624e-03 1.834744775875781109e+00 -1.615041675990273404e+02
-1.612543393985708349e+02 -7.206544768168360576e-04 -2.552254070146458848e-03 4.547807327463279647e-02 2.652045194474504652e-03 1.845992119911271212e+00 -1.612543393985708349e+02
-1.610045111981143862e+02 -7.500368478751484949e-04 -2.544292962254254657e-03 4.633666075865473799e-02 2.652542544606404599e-03 1.857468186288639744e+00 -1.610045111981143862e+02
-1.607546829976578806e+02 -7.797254358936173092e-04 -2.535467244266919641e-03 4.710572302983025844e-02 2.652652616180637031e-03 1.869144529056265158e+00 -1.607546829976578806e+02
-1.605048547972014035e+02 -8.096772179992244326e-04 -2.525841182479196274e-03 4.782650715434019068e-02 2.652442436030396766e-03 1.881004862320128534e+00 -1.605048547972014035e+02
-1.602550265967449548e+02 -8.398647731692978529e-04 -2.515447605379092857e-03 4.850398127399347531e-02 2.651952015519535698e-03 1.893041349489239078e+00 -1.602550265967449548e+02
-1.600051983962884492e+02 -8.702380068194308285e-04 -2.504298622981469217e-03 4.911486241243195883e-02 2.651193275032950013e-03 1.905240187033441446e+00 -1.600051983962884492e+02
-1.597553701958319721e+02 -9.007282362763584498e-04 -2.492399299937463931e-03 4.965394607309040614e-02 2.650163320618991510e-03 1.917581904873571164e+00 -1.597553701958319721e+02
-1.595055419953754665e+02 -9.312746554114085780e-04 -2.479754582117142062e-03 5.015320459495720834e-02 2.648859239624220142e-03 1.930050099019449128e+00 -1.595055419953754665e+02
-1.592557137949190462e+02 -9.618486166966822839e-04 -2.466359567183381857e-03 5.066133368349227950e-02 2.647278277038196074e-03 1.942641274575737098e+00 -1.592557137949190462e+02
-1.590058855944625691e+02 -9.924469225508951789e-04 -2.452193386174992672e-03 5.120301875994260482e-02 2.645411744375744494e-03 1.955363358673190222e+00 -1.590058855944625691e+02
-1.587560573940060635e+02 -1.023064134361982656e-03 -2.437226228841495035e-03 5.175960113079644542e-02 2.643242689117056027e-03 1.968225190645209954e+00 -1.587560573940060635e+02
-1.585062291935495864e+02 -1.053668238761822822e-03 -2.421438748139958120e-03 5.228891581807931094e-02 2.640754128723279796e-03 1.981225374686895524e+00 -1.585062291935495864e+02
-1.582564009930930808e+02 -1.084204597524244997e-03 -2.404834565011346095e-03 5.276663023628815063e-02 2.637940274980845896e-03 1.994351682130513392e+00 -1.582564009930930808e+02
-1.580065727926366321e+02 -1.114623984820462509e-03 -2.387439010624364550e-03 5.321143443317775945e-02 2.634815298457956687e-03 2.007590559239063932e+00 -1.580065727926366321e+02
-1.577567445921801266e+02 -1.144912809979116864e-03 -2.369285849038421220e-03 5.367667377295044090e-02 2.631414216140817372e-03 2.020939115946810638e+00 -1.577567445921801266e+02
-1.575069163917236779e+02 -1.175103459139521149e-03 -2.350403660966553666e-03 5.421966435540861301e-02 2.627787188713470549e-03 2.034410452869435115e+00 -1.575069163917236779e+02
-1.572570881912671723e+02 -1.205261204662501579e-03 -2.330807870169793704e-03 5.487278238858087770e-02 2.623989310022042509e-03 2.048030318297342500e+00 -1.572570881912671723e+02
-1.570072599908106952e+02 -1.235457396020088819e-03 -2.310501087371976368e-03 5.563199609659014860e-02 2.620070657850246450e-03 2.061827989825794738e+00 -1.570072599908106952e+02
-1.567574317903542180e+02 -1.265743781137384106e-03 -2.289476734841575968e-03 5.646419522512836214e-02 2.616067858230899674e-03 2.075827201242568254e+00 -1.567574317903542180e+02
-1.565076035898977409e+02 -1.296137070680224200e-03 -2.267722646134381903e-03 5.732381110817459657e-02 2.611998718564432272e-03 2.090040686392428793e+00 -1.565076035898977409e+02
-1.562577753894412638e+02 -1.326616113262262930e-03 -2.245222624911635736e-03 5.816832044297781668e-02 2.607860223896627840e-03 2.104469410387492800e+00 -1.562577753894412638e+02
-1.560079471889847866e+02 -1.357128766574986628e-03 -2.221958838283666013e-03 5.896735434778765939e-02 2.603631995519382555e-03 2.119104860032118509e+00 -1.560079471889847866e+02
-1.557581189885283095e+02 -1.387604825579129980e-03 -2.197915989562954087e-03 5.970584029228934164e-02 2.599284872642278633e-03 2.133932826432267227e+00 -1.557581189885283095e+02
-1.555082907880718324e+02 -1.417970995001460082e-03 -2.173086925966657805e-03 6.038318961972009152e-02 2.594792579470014352e-03 2.148937265306047451e+00 -1.555082907880718324e+02
-1.552584625876153552e+02 -1.448163995594603645e-03 -2.147475910165908171e-03 6.100999622142021239e-02 2.590141259251978190e-03 2.164103673633301028e+00 -1.552584625876153552e+02
-1.550086343871588497e+02 -1.478138156777738512e-03 -2.121097802286631400e-03 6.160308515292644421e-02 2.585333304892710894e-03 2.179421300437756948e+00 -1.550086343871588497e+02
-1.547588061867024010e+02 -1.507866328288150854e-03 -2.093973197502342880e-03 6.218041119354814766e-02 2.580384586809372164e-03 2.194884049445946506e+00 -1.547588061867024010e+02
-1.545089779862458954e+02 -1.537336083939519872e-03 -2.066123068220775388e-03 6.275765390454085546e-02 2.575318770175165882e-03 2.210490140902012790e+00 -1.545089779862458954e+02
-1.542591497857894183e+02 -1.566545329994846903e-03 -2.037565472437018622e-03 6.334757396728642187e-02 2.570162898610933461e-03 2.226241312925631988e+00 -1.542591497857894183e+02
-1.540093215853329696e+02 -1.595500425538749116e-03 -2.008315539066274358e-03 6.396113599308633768e-02 2.564946960923244861e-03 2.242142161717072479e+00 -1.540093215853329696e+02
-1.537594933848764640e+02 -1.624216699491897722e-03 -1.978386751722714405e-03 6.460805438445964277e-02 2.559705847612241906e-03 2.258199903934241526e+00 -1.537594933848764640e+02
-1.535096651844199869e+02 -1.652718197237209707e-03 -1.947791643664164218e-03 6.529501600382228710e-02 2.554480324176907572e-03 2.274423989640801835e+00 -1.535096651844199869e+02
-1.532598369839635097e+02 -1.681033322884586652e-03 -1.916540525318439136e-03 6.602225446359999417e-02 2.549313754294726606e-03 2.290824976628265119e+00 -1.532598369839635097e+02
-1.530100087835070326e+02 -1.709185953915707276e-03 -1.884639346937187765e-03 6.678108462797884004e-02 2.544244896445029078e-03 2.307412431686243437e+00 -1.530100087835070326e+02
-1.527601805830505270e+02 -1.737185300805834049e-03 -1.852088160363966245e-03 6.755483423574297486e-02 2.539299770231202239e-03 2.324192573022546338e+00 -1.527601805830505270e+02
-1.525103523825940499e+02 -1.765019404592786407e-03 -1.818881800426030201e-03 6.832332917728722865e-02 2.534487029461802553e-03 2.341166637024747921e+00 -1.525103523825940499e+02
-1.522605241821376012e+02 -1.792655499425166356e-03 -1.785012617059736524e-03 6.906872711976996815e-02 2.529799158566098730e-03 2.358330761777658768e+00 -1.522605241821376012e+02
-1.520106959816811241e+02 -1.820046984037302024e-03 -1.750474502040446668e-03 6.977973250904952185e-02 2.525219199672976925e-03 2.375677268633049177e+00 -1.520106959816811241e+02
-1.517608677812246469e+02 -1.847143734101590806e-03 -1.715266656746119306e-03 7.045254270471112967e-02 2.520729989145163979e-03 2.393196651779799122e+00 -1.517608677812246469e+02
-1.515110395807681414e+02 -1.873901771097727853e-03 -1.679396302293671966e-03 7.108899067760998669e-02 2.516322671654185484e-03 2.410879332556053356e+00 -1.515110395807681414e+02
