# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.542591497857894183e+02 -1.566218281907848274e-03 2.038343766151401622e-03 -6.332606526266669478e-02 2.570580676732526181e-03 -2.225955908321902044e+00 -1.542591497857894183e+02
-1.540093215853329696e+02 -1.595082884986544821e-03 2.009015946305896770e-03 -6.389171257523797165e-02 2.565235755732477810e-03 -2.241844875344907617e+00 -1.540093215853329696e+02
-1.537594933848764640e+02 -1.623720631718783341e-03 1.979073876339028284e-03 -6.450198893947180212e-02 2.559922283561911430e-03 -2.257879811475410392e+00 -1.537594933848764640e+02
-1.535096651844199869e+02 -1.652166955796578436e-03 1.948525103081090318e-03 -6.516980191322806204e-02 2.554683097208596508e-03 -2.274073706990133115e+00 -1.535096651844199869e+02
-1.532598369839635097e+02 -1.680456041695341934e-03 1.917361885037129976e-03 -6.590082539218586333e-02 2.549550765578813272e-03 -2.290442320147584088e+00 -1.532598369839635097e+02
-1.530100087835070326e+02 -1.708611014936064175e-03 1.885561977861971526e-03 -6.668788211017856460e-02 2.544542311049198448e-03 -2.307001476222785730e+00 -1.530100087835070326e+02
-1.527601805830505270e+02 -1.736634535036142698e-03 1.853094379244386988e-03 -6.750986952706768129e-02 2.539657119901688690e-03 -2.323763347307265192e+00 -1.527601805830505270e+02
-1.525103523825940499e+02 -1.764504508608694079e-03 1.819928836683940834e-03 -6.833646545830443508e-02 2.534880101995787022e-03 -2.340733214656785410e+00 -1.525103523825940499e+02
-1.522605241821376012e+02 -1.792176977043234871e-03 1.786045295373296996e-03 -6.913621478300038814e-02 2.530188948313725344e-03 -2.357908099689272063e+00 -1.522605241821376012e+02
-1.520106959816811241e+02 -1.819595033095001589e-03 1.751440416310344429e-03 -6.988414658494231102e-02 2.525563227549322901e-03 -2.375277566908002402e+00 -1.520106959816811241e+02
-1.517608677812246469e+02 -1.846700118263372783e-03 1.716129315193262164e-03 -7.056631924585901605e-02 2.520992097024433304e-03 -2.392826160852777662e+00 -1.517608677812246469e+02
-1.515110395807681414e+02 -1.873442286656419424e-03 1.680143075432423373e-03 -7.118097807662664145e-02 2.516479039323784098e-03 -2.410536480008064864e+00 -1.515110395807681414e+02
-1.512612113803116642e+02 -1.899787146485541799e-03 1.643522889814356003e-03 -7.173738103598013838e-02 2.512042732776536419e-03 -2.428392192172010855e+00 -1.512612113803116642e+02
-1.510113831798551871e+02 -1.925718785216297239e-03 1.606312467765707176e-03 -7.225315005052823647e-02 2.507714613713946279e-03 -2.446380521627423921e+00 -1.510113831798551871e+02
-1.507615549793986816e+02 -1.951238403820436396e-03 1.568549933331074564e-03 -7.275022431931713052e-02 2.503533543193828086e-03 -2.464493941080883488e+00 -1.507615549793986816e+02
-1.505117267789422613e+02 -1.976358976357302840e-03 1.530261327790783006e-03 -7.324944060497766418e-02 2.499538864422814945e-03 -2.482730636876421926e+00 -1.505117267789422613e+02
-1.502618985784857557e+02 -2.001096847039607676e-03 1.491457459710888566e-03 -7.376479443867872687e-02 2.495763198975237997e-03 -2.501093492942451757e+00 -1.502618985784857557e+02
-1.500120703780292786e+02 -2.025462659304534153e-03 1.452135557613677685e-03 -7.429954681471197253e-02 2.492227249253763967e-03 -2.519587688579738138e+00 -1.500120703780292786e+02
-1.497622421775728014e+02 -2.049454672082765775e-03 1.412284986524724737e-03 -7.484623606406387575e-02 2.488938194508859107e-03 -2.538217737093354298e+00 -1.497622421775728014e+02
-1.495124139771163243e+02 -2.073057154049994227e-03 1.371894861394848701e-03 -7.539092845020536893e-02 2.485892490571435434e-03 -2.556985089513389653e+00 -1.495124139771163243e+02
-1.492625857766598187e+02 -2.096244259775454331e-03 1.330960171749002129e-03 -7.591970709809008067e-02 2.483081749645725100e-03 -2.575887297064272108e+00 -1.492625857766598187e+02
-1.490127575762033416e+02 -2.118987383049100812e-03 1.289484330629319525e-03 -7.642406490787177764e-02 2.480499419161355090e-03 -2.594918857120389166e+00 -1.490127575762033416e+02
-1.487629293757468929e+02 -2.141262288055620702e-03 1.247477783343789231e-03 -7.690253925544809910e-02 2.478145477203774934e-03 -2.614073070279275157e+00 -1.487629293757468929e+02
-1.485131011752903873e+02 -2.163052971482829021e-03 1.204954703336781011e-03 -7.735818082352428904e-02 2.476027866267689528e-03 -2.633343703105833544e+00 -1.485131011752903873e+02
