# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.577567445921801266e+02 8.432558167915237153e-05 6.130026636155752487e-05 -1.558582181847155690e-01 1.042522248276999455e-04 -6.285835029484289072e-01 -1.577567445921801266e+02
-1.575069163917236779e+02 8.027719393638967017e-05 6.324583026539879935e-05 -1.534288886615366998e-01 1.021981551313934079e-04 -6.672840917202759181e-01 -1.575069163917236779e+02
-1.572570881912671723e+02 7.638734433214347205e-05 6.502814203653071827e-05 -1.498058469421259253e-01 1.003179227797339543e-04 -7.052452292531267153e-01 -1.572570881912671723e+02
-1.570072599908106952e+02 7.263915908407171499e-05 6.661106793469097039e-05 -1.450829689351601504e-01 9.855699774161698335e-05 -7.421355420390997049e-01 -1.570072599908106952e+02
-1.567574317903542180e+02 6.900621559275414891e-05 6.795687969314302126e-05 -1.399068996560849654e-01 9.685037577656568973e-05 -7.777368633450347790e-01 -1.567574317903542180e+02
-1.565076035898977409e+02 6.546354677221068500e-05 6.904815757175122696e-05 -1.351515361231037382e-01 9.514790602031556409e-05 -8.120409199841489567e-01 -1.565076035898977409e+02
-1.562577753894412638e+02 6.199346417945691674e-05 6.989905687817289648e-05 -1.316404062589765778e-01 9.342948010894450606e-05 -8.452661934621619189e-01 -1.562577753894412638e+02
-1.560079471889847866e+02 5.858644388329446463e-05 7.055554909565942164e-05 -1.299062139435071539e-01 9.170854330475660874e-05 -8.778158915902283255e-01 -1.560079471889847866e+02
-1.557581189885283095e+02 5.524002923845227584e-05 7.108470224425786040e-05 -1.299841927202456393e-01 9.002497277655717304e-05 -9.101746647774029420e-01 -1.557581189885283095e+02
-1.555082907880718324e+02 5.195795533138458796e-05 7.155694757305964019e-05 -1.313417107949545193e-01 8.843091014001701409e-05 -9.427633255004020940e-01 -1.555082907880718324e+02
-1.552584625876153552e+02 4.874984059020915744e-05 7.202824306922170111e-05 -1.330403288717293409e-01 8.697479380377792942e-05 -9.758003912829600335e-01 -1.552584625876153552e+02
-1.550086343871588497e+02 4.563039981009646960e-05 7.253019315902784706e-05 -1.340818099179845180e-01 8.568991951516316129e-05 -1.009237777400729952e+00 -1.550086343871588497e+02
-1.547588061867024010e+02 4.261756247188141057e-05 7.307099225472898766e-05 -1.337368976785884289e-01 8.459093651293488427e-05 -1.042795225854475039e+00 -1.547588061867024010e+02
-1.545089779862458954e+02 3.972973879861415610e-05 7.364354188388949824e-05 -1.316718149279027805e-01 8.367689888021838992e-05 -1.076060274364077474e+00 -1.545089779862458954e+02
-1.542591497857894183e+02 3.698314635317996308e-05 7.423281490258318749e-05 -1.278603711223385009e-01 8.293529961688150777e-05 -1.108585891003031287e+00 -1.542591497857894183e+02
-1.540093215853329696e+02 3.438974026108035191e-05 7.481723669702553090e-05 -1.224349340376371248e-01 8.234241399305289788e-05 -1.139946527218456129e+00 -1.540093215853329696e+02
-1.537594933848764640e+02 3.195582079525201860e-05 7.536504757291310520e-05 -1.156289909366450541e-01 8.186003224019470473e-05 -1.169761289490292011e+00 -1.537594933848764640e+02
-1.535096651844199869e+02 2.968103251328772584e-05 7.583201550306783892e-05 -1.078291848111021661e-01 8.143376613120851366e-05 -1.197721292671060089e+00 -1.535096651844199869e+02
-1.532598369839635097e+02 2.755778236252043144e-05 7.616632788445887108e-05 -9.963054638473133051e-02 8.099840042953280659e-05 -1.223638831886385114e+00 -1.532598369839635097e+02
-1.530100087835070326e+02 2.557138744339566429e-05 7.632130219139791210e-05 -9.178749612201801689e-02 8.049122327291922214e-05 -1.247502332898646094e+00 -1.530100087835070326e+02
-1.527601805830505270e+02 2.370146691683560462e-05 7.627033172845813856e-05 -8.504428074319465847e-02 7.986816033926722857e-05 -1.269501041847526990e+00 -1.527601805830505270e+02
-1.525103523825940499e+02 2.192477412548230286e-05 7.601634529643032248e-05 -7.991644778665481230e-02 7.911498260556936802e-05 -1.289995252133024017e+00 -1.525103523825940499e+02
-1.522605241821376012e+02 2.021927039904929265e-05 7.559081707662810396e-05 -7.651818897190507118e-02 7.824826210071455894e-05 -1.309431806522352693e+00 -1.522605241821376012e+02
-1.520106959816811241e+02 1.856867146535654827e-05 7.504297689064532589e-05 -7.450438784073784571e-02 7.730617013277967171e-05 -1.328228055039101241e+00 -1.520106959816811241e+02
-1.517608677812246469e+02 1.696635609231895138e-05 7.442418482308677116e-05 -7.315281892017512499e-02 7.633358713981903900e-05 -1.346658400803078637e+00 -1.517608677812246469e+02
-1.515110395807681414e+02 1.541732282058668716e-05 7.377344665929981061e-05 -7.156823154996118375e-02 7.536720291311557567e-05 -1.364779329257395091e+00 -1.515110395807681414e+02
-1.512612113803116642e+02 1.393724102440323585e-05 7.310810936099586407e-05 -6.894786083966132628e-02 7.442474280581451549e-05 -1.382417925799039216e+00 -1.512612113803116642e+02
-1.510113831798551871e+02 1.254842588082896390e-05 7.242115059971838183e-05 -6.481956812393445400e-02 7.350024521233754758e-05 -1.399229569255187489e+00 -1.510113831798551871e+02
-1.507615549793986816e+02 1.127375466800361921e-05 7.168472498587672511e-05 -5.916614528458816191e-02 7.256581385621684228e-05 -1.414805437916578201e+00 -1.507615549793986816e+02
-1.505117267789422613e+02 1.013042406177821021e-05 7.085883159599085860e-05 -5.239201983507135729e-02 7.157932317939620854e-05 -1.428792312463976089e+00 -1.505117267789422613e+02
-1.502618985784857557e+02 9.125659044380298964e-06 6.990324313976081858e-05 -4.515533773989985344e-02 7.049639036469029037e-05 -1.440983445983928579e+00 -1.502618985784857557e+02
-1.500120703780292786e+02 8.255663750502534914e-06 6.878967631055884731e-05 -3.814398247354114369e-02 6.928329922046742124e-05 -1.451354466001104626e+00 -1.500120703780292786e+02
-1.497622421775728014e+02 7.507763375446420407e-06 6.751034421573300678e-05 -3.188638868486830258e-02 6.792652712327084080e-05 -1.460042330983144954e+00 -1.497622421775728014e+02
-1.495124139771163243e+02 6.864405675473482335e-06 6.607958121371265833e-05 -2.665571737383939238e-02 6.643516477481725463e-05 -1.467286704209497472e+00 -1.495124139771163243e+02
-1.492625857766598187e+02 6.307253056436513046e-06 6.452775411018755818e-05 -2.247430057478062848e-02 6.483527197153379339e-05 -1.473361030789911208e+00 -1.492625857766598187e+02
-1.490127575762033416e+02 5.820030575608643808e-06 6.288999288164963278e-05 -1.918397270050550135e-02 6.315872038408441023e-05 -1.478516132347728940e+00 -1.490127575762033416e+02
-1.487629293757468929e+02 5.389817128849094548e-06 6.119465610915383424e-05 -1.653109134913379949e-02 6.143155593829636313e-05 -1.482946425544657609e+00 -1.487629293757468929e+02
-1.485131011752903873e+02 5.007317316069483839e-06 5.945619262017842830e-05 -1.422314581264951146e-02 5.966667468186549820e-05 -1.486775997954400408e+00 -1.485131011752903873e+02
-1.482632729748339386e+02 4.666968989686485064e-06 5.767447463863136008e-05 -1.193878325962072738e-02 5.786299010933349912e-05 -1.490053111391066221e+00 -1.482632729748339386e+02
-1.480134447743774331e+02 4.367398742194620843e-06 5.583913074898277901e-05 -9.302740011938096659e-03 5.600966608162664110e-05 -1.492741287429182329e+00 -1.480134447743774331e+02
-1.477636165739209559e+02 4.112144930214910170e-06 5.393524601585051811e-05 -5.857046614598735053e-03 5.409177847619184244e-05 -1.494701284984060408e+00 -1.477636165739209559e+02
-1.475137883734644788e+02 3.910055519563767506e-06 5.194692778824519763e-05 -1.060982270064374103e-03 5.209387527150607510e-05 -1.495667798260612136e+00 -1.475137883734644788e+02
-1.472639601730079733e+02 3.774669508013036234e-06 4.985755935709424683e-05 5.665401385515102944e-03 5.000024354881582855e-05 -1.495231411566553259e+00 -1.472639601730079733e+02
-1.470141319725515245e+02 3.722162755152877814e-06 4.764819412147096127e-05 1.486642121665252003e-02 4.779335621834092471e-05 -1.492837044194598395e+00 -1.470141319725515245e+02
-1.467643037720950474e+02 3.767997797097282707e-06 4.529709607828123942e-05 2.697962104648916545e-02 4.545354464201853075e-05 -1.487803309046985101e+00 -1.467643037720950474e+02
-1.465144755716385703e+02 3.922989814539092497e-06 4.278278217075995549e-05 4.230853449163422819e-02 4.296226599419161789e-05 -1.479356503844514226e+00 -1.465144755716385703e+02
-1.462646473711820931e+02 4.189924245473381376e-06 4.009083320821600876e-05 6.106364838328581790e-02 4.030918471653577149e-05 -1.466663578974993554e+00 -1.462646473711820931e+02
-1.460148191707255876e+02 4.561904027057524333e-06 3.722215636032599002e-05 8.346930429953540453e-02 3.750066522696150501e-05 -1.448845661066705759e+00 -1.460148191707255876e+02
-1.457649909702691104e+02 5.023202935071512226e-06 3.419900843575539252e-05 1.099156927908265524e-01 3.456594777690581130e-05 -1.424957606801977139e+00 -1.457649909702691104e+02
-1.455151627698126333e+02 5.552571380690836623e-06 3.106533764541013397e-05 1.411345594304259377e-01 3.155766550239423016e-05 -1.393925581602987407e+00 -1.455151627698126333e+02
-1.452653345693561846e+02 6.127988357706154042e-06 2.788010698709650345e-05 1.783917844849572665e-01 2.854562325338386123e-05 -1.354438820792539078e+00 -1.452653345693561846e+02
-1.450155063688996790e+02 6.731177319151044208e-06 2.470499207619157540e-05 2.237038643557228701e-01 2.560557325244919858e-05 -1.304790984614794258e+00 -1.450155063688996790e+02
-1.447656781684432019e+02 7.350215267134603653e-06 2.159036005003416478e-05 2.800755277549806244e-01 2.280722060145273108e-05 -1.242663753058232512e+00 -1.447656781684432019e+02
-1.445158499679867248e+02 7.979334734035304323e-06 1.856432589686500634e-05 3.516642608953524651e-01 2.020653307232081892e-05 -1.164849454432944409e+00 -1.445158499679867248e+02
-1.442660217675302476e+02 8.616255140822172843e-06 1.562886155272937314e-05 4.434721430060421521e-01 1.784660096730262302e-05 -1.066952454129546535e+00 -1.442660217675302476e+02
-1.440161935670737705e+02 9.258474081882666625e-06 1.276433509642798220e-05 5.594126673405739325e-01 1.576856343421290281e-05 -9.432657595533904260e-01 -1.440161935670737705e+02
-1.437663653666172650e+02 9.900354637423983812e-06 9.940834106379383962e-06 6.965506573517690203e-01 1.402986830577244474e-05 -7.874383341410237103e-01 -1.437663653666172650e+02
-1.435165371661608162e+02 1.053234954364156793e-05 7.132050263204542757e-06 8.346763691220149273e-01 1.271992640962685557e-05 -5.952297650474530633e-01 -1.435165371661608162e+02
-1.432667089657043391e+02 1.114258896179733067e-05 4.326760703024902857e-06 9.308080426719778089e-01 1.195316472541093466e-05 -3.703869436184489272e-01 -1.432667089657043391e+02
-1.430168807652478336e+02 1.171991871998991136e-05 1.533965985010727472e-06 9.397732620988535901e-01 1.181987929068397503e-05 -1.301455685051146061e-01 -1.430168807652478336e+02
-1.427670525647913564e+02 1.225689001242747307e-05 -1.219600212133354396e-06 8.542317340736904629e-01 1.231741764552051060e-05 9.917678219611743284e-02 -1.427670525647913564e+02
-1.425172243643348793e+02 1.275141427607093574e-05 -3.898091608889772585e-06 7.129346600095118891e-01 1.333392981199775587e-05 2.966767852877774114e-01 -1.425172243643348793e+02
-1.422673961638784021e+02 1.320660365382438447e-05 -6.467690358587969504e-06 5.646591273245826770e-01 1.470528471821539994e-05 4.553991485025708497e-01 -1.422673961638784021e+02
-1.420175679634219250e+02 1.362922922717313113e-05 -8.906323759956478992e-06 4.378381815502856989e-01 1.628123128771272207e-05 5.788123325894279914e-01 -1.420175679634219250e+02
-1.417677397629654479e+02 1.402775016905850091e-05 -1.120902071244398452e-05 3.398540168837981823e-01 1.795605524990160696e-05 6.741677984782592503e-01 -1.417677397629654479e+02
-1.415179115625089707e+02 1.441079504587604200e-05 -1.338801607616812657e-05 2.677215729627054341e-01 1.967002766418953559e-05 7.486225675013969960e-01 -1.415179115625089707e+02
-1.412680833620524936e+02 1.478644445360671763e-05 -1.546845802335639598e-05 2.155796374747242783e-01 2.139888158759554847e-05 8.079365960715595429e-01 -1.412680833620524936e+02
-1.410182551615960165e+02 1.516206328876001713e-05 -1.748170997367626552e-05 1.777675154585386108e-01 2.314083720992169487e-05 8.563383132721371638e-01 -1.410182551615960165e+02
-1.407684269611395109e+02 1.554411063495424042e-05 -1.945820012210919411e-05 1.497154389510552686e-01 2.490463666516232950e-05 8.967592730448159521e-01 -1.407684269611395109e+02
-1.405185987606830338e+02 1.593748415768553119e-05 -2.142127365889100258e-05 1.280595936689805370e-01 2.669970723520343489e-05 9.311445906595288147e-01 -1.405185987606830338e+02
-1.402687705602265567e+02 1.634439048669620535e-05 -2.338269472350971837e-05 1.105060585821068392e-01 2.852874888449289948e-05 9.607450687198341166e-01 -1.402687705602265567e+02
-1.400189423597701079e+02 1.676320183402133036e-05 -2.534012146365507019e-05 9.560438170563451132e-02 3.038300004148583770e-05 9.863596501697372565e-01 -1.400189423597701079e+02
-1.397691141593136308e+02 1.718795910715267304e-05 -2.727671830341941100e-05 8.249875650728158427e-02 3.224042958264123151e-05 1.008514409994377026e+00 -1.397691141593136308e+02
-1.395192859588571253e+02 1.760902453279329118e-05 -2.916322868604194742e-05 7.070981493613512359e-02 3.406716384424884837e-05 1.027580681925962081e+00 -1.395192859588571253e+02
-1.392694577584006481e+02 1.801493835319000112e-05 -3.096259988527576442e-05 5.998038617920230242e-02 3.582206855452257666e-05 1.043845021634589365e+00 -1.392694577584006481e+02
-1.390196295579441710e+02 1.839504798359097335e-05 -3.263684941590895870e-05 5.018973177114147838e-02 3.746387233209257111e-05 1.057550265809631407e+00 -1.390196295579441710e+02
-1.387698013574876938e+02 1.874215204904370935e-05 -3.415501875609459897e-05 4.131539386113213669e-02 3.895938358930550586e-05 1.068922642374144472e+00 -1.387698013574876938e+02
-1.385199731570311883e+02 1.905438715275524934e-05 -3.550049624391779328e-05 3.341308724258415519e-02 4.029087866169594209e-05 1.078193766808587029e+00 -1.385199731570311883e+02
-1.382701449565747112e+02 1.933582589814936679e-05 -3.667569380207224129e-05 2.659000081259670425e-02 4.146059187984300849e-05 1.085617705289165569e+00 -1.382701449565747112e+02
-1.380203167561182624e+02 1.959565528988003438e-05 -3.770261172008789304e-05 2.096044076284399316e-02 4.249090063478899807e-05 1.091479630914880872e+00 -1.380203167561182624e+02
-1.377704885556617853e+02 1.984617602599920283e-05 -3.861875741045992086e-05 1.658762741890853695e-02 4.341980109101029186e-05 1.096090723682276780e+00 -1.377704885556617853e+02
-1.375206603552053082e+02 2.010013146748990348e-05 -3.946924825429638334e-05 1.342859777271494803e-02 4.429262740874214272e-05 1.099767745130697749e+00 -1.375206603552053082e+02
-1.372708321547488026e+02 2.036796687435531885e-05 -4.029691783886515445e-05 1.130485220731503385e-02 4.515191758837141666e-05 1.102800408514699626e+00 -1.372708321547488026e+02
-1.370210039542923255e+02 2.065559478586609553e-05 -4.113288524023854005e-05 9.915576643749096294e-03 4.602790288666791502e-05 1.105416286897457967e+00 -1.370210039542923255e+02
-1.367711757538358484e+02 2.096310527875287419e-05 -4.198981342307149463e-05 8.892515694402212956e-03 4.693182517474077457e-05 1.107754789853491850e+00 -1.367711757538358484e+02
-1.365213475533793712e+02 2.128468463432642242e-05 -4.285943214894693469e-05 7.875689860926638960e-03 4.785361767006667536e-05 1.109859489284384937e+00 -1.365213475533793712e+02
-1.362715193529229225e+02 2.160977027566273809e-05 -4.371471395164045132e-05 6.580129057353144469e-03 4.876431469056716618e-05 1.111689928704108876e+00 -1.362715193529229225e+02
-1.360216911524664170e+02 2.192523336391570334e-05 -4.451606073625178776e-05 4.832254871929481978e-03 4.962253038223484917e-05 1.113147292886724760e+00 -1.360216911524664170e+02
-1.357718629520099398e+02 2.221813557507534265e-05 -4.521989605556744798e-05 2.572943244784151560e-03 5.038337570775456187e-05 1.114104395781711387e+00 -1.357718629520099398e+02
-1.355220347515534627e+02 2.247845463273442053e-05 -4.578771094731667044e-05 -1.605056310617628999e-04 5.100779740854256578e-05 1.114432880448166907e+00 -1.355220347515534627e+02
-1.352722065510969855e+02 2.270113189402599298e-05 -4.619356331364174814e-05 -3.257908704213499911e-03 5.147025044510073394e-05 1.114024198115768804e+00 -1.352722065510969855e+02
-1.350223783506404800e+02 2.288694615187686503e-05 -4.642858594880414248e-05 -6.556300753405812712e-03 5.176317124524351600e-05 1.112805045510516511e+00 -1.350223783506404800e+02
-1.347725501501840029e+02 2.304199732198991779e-05 -4.650171153388418810e-05 -9.857451494484881574e-03 5.189742591080186054e-05 1.110748300478018979e+00 -1.347725501501840029e+02
-1.345227219497275541e+02 2.317596280056220484e-05 -4.643675650424536978e-05 -1.294974463542718571e-02 5.189891719841192348e-05 1.107879706774608453e+00 -1.345227219497275541e+02
-1.342728937492710486e+02 2.329960809566627433e-05 -4.626667736165871370e-05 -1.564067098715695228e-02 5.180228924960228682e-05 1.104277877680739595e+00 -1.342728937492710486e+02
-1.340230655488145999e+02 2.342223372400874807e-05 -4.602643136883905535e-05 -1.779906414170499482e-02 5.164332887384918090e-05 1.100064745401301947e+00 -1.340230655488145999e+02
-1.337732373483580943e+02 2.354971449889986906e-05 -4.574598664282113750e-05 -1.939668759134090953e-02 5.145176718932853059e-05 1.095384461352076455e+00 -1.337732373483580943e+02
-1.335234091479016172e+02 2.368359649058886270e-05 -4.544496703818519308e-05 -2.053290225117750806e-02 5.124605128037448848e-05 1.090373066289779036e+00 -1.335234091479016172e+02
-1.332735809474451401e+02 2.382138549912054499e-05 -4.512988114639109597e-05 -2.142888475647087079e-02 5.103101585687959770e-05 1.085125065312955606e+00 -1.332735809474451401e+02
-1.330237527469886345e+02 2.395784558758734775e-05 -4.479433684398780708e-05 -2.238906418336977788e-02 5.079873008738822730e-05 1.079665986856781723e+00 -1.330237527469886345e+02
-1.327739245465321858e+02 2.408687134792996941e-05 -4.442188135301711882e-05 -2.374087257397649101e-02 5.053197912483994338e-05 1.073938226083283931e+00 -1.327739245465321858e+02
-1.325240963460757087e+02 2.420340985640215893e-05 -4.399063346484317948e-05 -2.577169298250159973e-02 5.020937045328457109e-05 1.067803707911936240e+00 -1.325240963460757087e+02
-1.322742681456192031e+02 2.430493862131355998e-05 -4.347846418056049758e-05 -2.868031496401145589e-02 4.981071058403103454e-05 1.061061234722212809e+00 -1.322742681456192031e+02
-1.320244399451627544e+02 2.439217117472439850e-05 -4.286754399457707432e-05 -3.255209470488808904e-02 4.932143897681875988e-05 1.053473404959968329e+00 -1.320244399451627544e+02
-1.317746117447062772e+02 2.446885501202144636e-05 -4.214725661340091987e-05 -3.735817728815985644e-02 4.873516292816917271e-05 1.044796372239791715e+00 -1.317746117447062772e+02
-1.315247835442497717e+02 2.454075113041691397e-05 -4.131504330588221601e-05 -4.297398468550511774e-02 4.805394124743548440e-05 1.034807152551497245e+00 -1.315247835442497717e+02
-1.312749553437932946e+02 2.461404891691711575e-05 -4.037521985388782016e-05 -4.921104408717138362e-02 4.728646510719707415e-05 1.023324145718942590e+00 -1.312749553437932946e+02
-1.310251271433368458e+02 2.469360565935074160e-05 -3.933639169563398727e-05 -5.585707903800084945e-02 4.644486916863758009e-05 1.010218539377733871e+00 -1.310251271433368458e+02
-1.307752989428803403e+02 2.478143427001400784e-05 -3.820831990277981426e-05 -6.271941036650642565e-02 4.554113738448112758e-05 9.954147986413046656e-01 -1.307752989428803403e+02
-1.305254707424238632e+02 2.487583967872930305e-05 -3.699922457857902978e-05 -6.966556322711575655e-02 4.458419023754911454e-05 9.788803845266208503e-01 -1.305254707424238632e+02
-1.302756425419673860e+02 2.497146347506392248e-05 -3.571421981517366946e-05 -7.665338033236325510e-02 4.357842912603660050e-05 9.606059540516701523e-01 -1.302756425419673860e+02
-1.300258143415108805e+02 2.506030727677895960e-05 -3.435525758231487183e-05 -8.374334889358080181e-02 4.252414284090608339e-05 9.405800323919382144e-01 -1.300258143415108805e+02
-1.297759861410544318e+02 2.513354694558562878e-05 -3.292240558768814410e-05 -9.108894956304391943e-02 4.141956025534549812e-05 9.187630537431057398e-01 -1.297759861410544318e+02
-1.295261579405979262e+02 2.518373734865843802e-05 -3.141595733692779312e-05 -9.890649328253357797e-02 4.026391687655190616e-05 8.950668556903260686e-01 -1.295261579405979262e+02
-1.292763297401414775e+02 2.520684927966175925e-05 -2.983855510106410826e-05 -1.074315458882754010e-01 3.906052510050042349e-05 8.693437912826337266e-01 -1.292763297401414775e+02
-1.290265015396850004e+02 2.520358811258544508e-05 -2.819658295344051034e-05 -1.168736567603498588e-01 3.781888607559865929e-05 8.413879961272785479e-01 -1.290265015396850004e+02
-1.287766733392284948e+02 2.517957842427620977e-05 -2.650023102753560348e-05 -1.273831354158257989e-01 3.655507371264674310e-05 8.109471205842180286e-01 -1.287766733392284948e+02
-1.285268451387720177e+02 2.514429121900262282e-05 -2.476210227092907532e-05 -1.390434023407738084e-01 3.529018404290296340e-05 7.777401971483959287e-01 -1.285268451387720177e+02
-1.282770169383155690e+02 2.510890982508510121e-05 -2.299460450201735534e-05 -1.518973399832958815e-01 3.404716124449220610e-05 7.414731945999391005e-01 -1.282770169383155690e+02
-1.280271887378590634e+02 2.508364075372044788e-05 -2.120683943370456727e-05 -1.660051661754186614e-01 3.284690354095242190e-05 7.018437189440909219e-01 -1.280271887378590634e+02
-1.277773605374025863e+02 2.507512765658056423e-05 -1.940183994205335518e-05 -1.815138795808411976e-01 3.170478544527416224e-05 6.585276507357678000e-01 -1.277773605374025863e+02
-1.275275323369461091e+02 2.508462688961458589e-05 -1.757506042941173595e-05 -1.987021510850689454e-01 3.062876516101570301e-05 6.111491471569804323e-01 -1.275275323369461091e+02
-1.272777041364896320e+02 2.510739409967020745e-05 -1.571466920323958481e-05 -2.179588630172477892e-01 2.961979180621296851e-05 5.592448490709401865e-01 -1.272777041364896320e+02
-1.270278759360331691e+02 2.513343061724786491e-05 -1.380379718391914545e-05 -2.396676239961440802e-01 2.867462556489250322e-05 5.022446061147058938e-01 -1.270278759360331691e+02
-1.267780477355766777e+02 2.514937918549623713e-05 -1.182427684729331395e-05 -2.639988393304872338e-01 2.779037236845357647e-05 4.394933866496676389e-01 -1.267780477355766777e+02
-1.265282195351201864e+02 2.514110004386991892e-05 -9.761023034414955226e-06 -2.906473303502027927e-01 2.696947315195933638e-05 3.703358962096298668e-01 -1.265282195351201864e+02
-1.262783913346637235e+02 2.509631110874663903e-05 -7.605902416871149427e-06 -3.185880810429976284e-01 2.622355015710051262e-05 2.942695876319268433e-01 -1.262783913346637235e+02
-1.260285631342072321e+02 2.500672542143203127e-05 -5.360100740665474265e-06 -3.459559540928399679e-01 2.557473355194492831e-05 2.111513222619210706e-01 -1.260285631342072321e+02
-1.257787349337507550e+02 2.486927736936708674e-05 -3.034314702925449644e-06 -3.701706465763154874e-01 2.505370277206352391e-05 1.214104807354862564e-01 -1.257787349337507550e+02
-1.255289067332942778e+02 2.468629541245577927e-05 -6.467607254270628272e-07 -3.883858635619820698e-01 2.469476625981687686e-05 2.619318926997807329e-02 -1.255289067332942778e+02
-1.252790785328377865e+02 2.446471583528575641e-05 1.780470661454547019e-06 -3.981982470799034779e-01 2.452941900407716729e-05 -7.264900201736894381e-02 -1.252790785328377865e+02
-1.250292503323813236e+02 2.421463701497476468e-05 4.225669518171060644e-06 -3.983540964417918717e-01 2.458058031543978758e-05 -1.727691137158137991e-01 -1.250292503323813236e+02
-1.247794221319248322e+02 2.394758724937481957e-05 6.671260109130812388e-06 -3.891026235925588717e-01 2.485945788849989289e-05 -2.716891761344065737e-01 -1.247794221319248322e+02
-1.245295939314683693e+02 2.367487866087005635e-05 9.106073049765645689e-06 -3.720054746402098322e-01 2.536573369714719466e-05 -3.671867302058597349e-01 -1.245295939314683693e+02
-1.242797657310118780e+02 2.340630575724952857e-05 1.152569965638303174e-05 -3.493340491855452257e-01 2.609016868038611191e-05 -4.575640927130490976e-01 -1.242797657310118780e+02
-1.240299375305553866e+02 2.314932373686109468e-05 1.393100272720173905e-05 -3.233996268087013792e-01 2.701784644377310383e-05 -5.417337239382681302e-01 -1.240299375305553866e+02
-1.237801093300989095e+02 2.290869157973132972e-05 1.632543851324986186e-05 -2.961106936295705427e-01 2.813055443010597541e-05 -6.191527863008819965e-01 -1.237801093300989095e+02
-1.235302811296424466e+02 2.268648795621741674e-05 1.871205533530092649e-05 -2.688387856102983364e-01 2.940778384474018498e-05 -6.896873273890535838e-01 -1.235302811296424466e+02
-1.232804529291859552e+02 2.248235791893920635e-05 2.109109247401234972e-05 -2.424978564112755253e-01 3.082678379822697103e-05 -7.534798063447329941e-01 -1.232804529291859552e+02
-1.230306247287294639e+02 2.229388222137603933e-05 2.345875673247155418e-05 -2.176925857274379650e-01 3.236248525583080394e-05 -8.108529335526247772e-01 -1.230306247287294639e+02
-1.227807965282729867e+02 2.211699243187643466e-05 2.580740093789159274e-05 -1.948371015425690578e-01 3.398798754561333711e-05 -8.622513002347425015e-01 -1.227807965282729867e+02
-1.225309683278165238e+02 2.194641945883287111e-05 2.812683545332998240e-05 -1.742126249645773728e-01 3.567582093914221990e-05 -9.082045384736938676e-01 -1.225309683278165238e+02
-1.222811401273600467e+02 2.177617749300344189e-05 3.040627596520405077e-05 -1.559780795012530585e-01 3.739977973570078303e-05 -9.492977534181390453e-01 -1.222811401273600467e+02
