# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.585062291935495864e+02 -4.047183385376319385e-04 -9.575745289374050691e-05 1.791644116985259202e-02 4.158923218013987422e-04 2.909262410324588544e+00 -1.585062291935495864e+02
-1.582564009930930808e+02 -4.013401211542346240e-04 -9.295883444292160690e-05 1.988756164541206212e-02 4.119650928769114334e-04 2.913985173386921979e+00 -1.582564009930930808e+02
-1.580065727926366321e+02 -3.981994210470317808e-04 -9.004632675469231211e-05 2.170696184016378261e-02 4.082537444827715151e-04 2.919199357799269645e+00 -1.580065727926366321e+02
-1.577567445921801266e+02 -3.952114251498571812e-04 -8.703400657717537577e-05 2.314177059602680678e-02 4.046813423792317336e-04 2.924831195814733054e+00 -1.577567445921801266e+02
-1.575069163917236779e+02 -3.922807171283529079e-04 -8.395226432931045930e-05 2.406801552644936490e-02 4.011634875169389357e-04 2.930762291606033632e+00 -1.575069163917236779e+02
-1.572570881912671723e+02 -3.893221128325934717e-04 -8.084083952373302120e-05 2.447121328376929486e-02 3.976266450771836635e-04 2.936856933829795846e+00 -1.572570881912671723e+02
-1.570072599908106952e+02 -3.862753523180077189e-04 -7.774031417392266081e-05 2.443779182184482521e-02 3.940205632403735291e-04 2.942989489961375771e+00 -1.570072599908106952e+02
-1.567574317903542180e+02 -3.831135896209831443e-04 -7.468406211993721051e-05 2.412168195556173983e-02 3.903251614833582752e-04 2.949067432937758859e+00 -1.567574317903542180e+02
-1.565076035898977409e+02 -3.798422429316051976e-04 -7.169340895518126245e-05 2.369107960055899520e-02 3.865489288601476107e-04 2.955042042751258702e+00 -1.565076035898977409e+02
-1.562577753894412638e+02 -3.764913916000070982e-04 -6.877752834277080143e-05 2.328345621796992782e-02 3.827219831076476278e-04 2.960904832504716477e+00 -1.562577753894412638e+02
-1.560079471889847866e+02 -3.731038861648927228e-04 -6.593600186292252266e-05 2.299117454975278807e-02 3.788852942686117857e-04 2.966675770685943903e+00 -1.560079471889847866e+02
-1.557581189885283095e+02 -3.697249935268930119e-04 -6.316141456311392694e-05 2.287299785707355704e-02 3.750812380379411198e-04 2.972392520033007468e+00 -1.557581189885283095e+02
-1.555082907880718324e+02 -3.663945852099781083e-04 -6.044066319955717883e-05 2.296645455544435097e-02 3.713462883067423495e-04 2.978104410473298991e+00 -1.555082907880718324e+02
-1.552584625876153552e+02 -3.631432543029611921e-04 -5.775643017512861234e-05 2.328308089997443292e-02 3.677075310247529191e-04 2.983867856057911716e+00 -1.552584625876153552e+02
-1.550086343871588497e+02 -3.599898736539593018e-04 -5.509026543348132936e-05 2.379197013407802208e-02 3.641807881793395298e-04 2.989737950877946027e+00 -1.550086343871588497e+02
-1.547588061867024010e+02 -3.569406347561814626e-04 -5.242735738962815033e-05 2.441309098721125906e-02 3.607703487580507084e-04 2.995755666225733638e+00 -1.547588061867024010e+02
-1.545089779862458954e+02 -3.539884045643681846e-04 -4.976072944346781847e-05 2.503513160461907916e-02 3.574687689306197519e-04 3.001936108055776486e+00 -1.545089779862458954e+02
-1.542591497857894183e+02 -3.511139669832707023e-04 -4.709270820944685921e-05 2.555153758103236028e-02 3.542580146972392841e-04 3.008264629979680471e+00 -1.542591497857894183e+02
-1.540093215853329696e+02 -3.482886522869419453e-04 -4.443291977554900916e-05 2.589270004652059060e-02 3.511114775561099792e-04 3.014703097361306483e+00 -1.540093215853329696e+02
-1.537594933848764640e+02 -3.454789214276252551e-04 -4.179452147817750720e-05 2.603601931390889246e-02 3.479977976602511192e-04 3.021202083294843632e+00 -1.537594933848764640e+02
-1.535096651844199869e+02 -3.426512312222479146e-04 -3.919085665773644950e-05 2.599352218654237684e-02 3.448851830735696661e-04 3.027712161065795105e+00 -1.535096651844199869e+02
-1.532598369839635097e+02 -3.397769826723180502e-04 -3.663394935377658758e-05 2.579251938765185492e-02 3.417461692530872710e-04 3.034189913037622421e+00 -1.532598369839635097e+02
-1.530100087835070326e+02 -3.368361341060598872e-04 -3.413425469398469544e-05 2.546557950754124722e-02 3.385612626734331074e-04 3.040599558473506825e+00 -1.530100087835070326e+02
-1.527601805830505270e+02 -3.338197417580924587e-04 -3.170039747135431008e-05 2.505399771838707698e-02 3.353215399989708015e-04 3.046913952841523887e+00 -1.527601805830505270e+02
-1.525103523825940499e+02 -3.307305687112481788e-04 -2.933787949942434254e-05 2.461569209978320405e-02 3.320292460817095498e-04 3.053117948801958192e+00 -1.525103523825940499e+02
-1.522605241821376012e+02 -3.275822745639623678e-04 -2.704721427111085775e-05 2.422498445919976651e-02 3.286969704885133489e-04 3.059213340962082306e+00 -1.522605241821376012e+02
-1.520106959816811241e+02 -3.243967149005674714e-04 -2.482262883340985047e-05 2.395898672209862898e-02 3.253450346024682935e-04 3.065222117349013509e+00 -1.520106959816811241e+02
-1.517608677812246469e+02 -3.212003126383389381e-04 -2.265253229954517319e-05 2.387625912900205594e-02 3.219981025697956365e-04 3.071184602037167366e+00 -1.517608677812246469e+02
-1.515110395807681414e+02 -3.180197574891322973e-04 -2.052180142731157425e-05 2.399915886838124499e-02 3.186812051051465919e-04 3.077152043052676422e+00 -1.515110395807681414e+02
-1.512612113803116642e+02 -3.148784530653317686e-04 -1.841511790561603873e-05 2.430857773056617141e-02 3.154164814531639069e-04 3.083175935382281629e+00 -1.512612113803116642e+02
-1.510113831798551871e+02 -3.117939557411526568e-04 -1.632004299402727650e-05 2.475187181366858211e-02 3.122207786807962640e-04 3.089297979512843906e+00 -1.510113831798551871e+02
-1.507615549793986816e+02 -3.087770511732623388e-04 -1.422902219908702608e-05 2.525826269003765903e-02 3.091047272430455560e-04 3.095543366568558774e+00 -1.507615549793986816e+02
-1.505117267789422613e+02 -3.058317293559078155e-04 -1.214000605872450156e-05 2.575464071295486060e-02 3.060725835940408292e-04 3.101918432141861359e+00 -1.505117267789422613e+02
-1.502618985784857557e+02 -3.029559263358986556e-04 -1.005601554487580623e-05 2.617764458171610922e-02 3.031227750445044484e-04 3.108411837653999310e+00 -1.502618985784857557e+02
-1.500120703780292786e+02 -3.001422443896084721e-04 -7.983983379052954888e-06 2.648137083083946380e-02 3.002484152461565542e-04 3.114998259817940873e+00 -1.500120703780292786e+02
-1.497622421775728014e+02 -2.973789794221283586e-04 -5.933268619541735377e-06 2.664156945621828920e-02 2.974381634536131329e-04 3.121643424094577846e+00 -1.497622421775728014e+02
-1.495124139771163243e+02 -2.946513361781195168e-04 -3.914014072774207107e-06 2.665678979528083442e-02 2.946773310210900124e-04 3.128309890527107395e+00 -1.495124139771163243e+02
-1.492625857766598187e+02 -2.919433882665772211e-04 -1.935611228836368181e-06 2.654642233303400323e-02 2.919498048353495225e-04 3.134962659743581792e+00 -1.492625857766598187e+02
-1.490127575762033416e+02 -2.892403209006774657e-04 -5.401048911040309881e-09 2.634597744069271455e-02 2.892403209511049556e-04 3.141573980367147190e+00 -1.490127575762033416e+02
-1.487629293757468929e+02 -2.865307208842480299e-04 1.872201874924234989e-06 2.610090456507646248e-02 2.865368373356335513e-04 3.148126596010131450e+00 -1.487629293757468929e+02
-1.485131011752903873e+02 -2.838079081671255016e-04 3.696185647443353136e-06 2.586058474614391992e-02 2.838319758704785692e-04 3.154615464402705793e+00 -1.485131011752903873e+02
-1.482632729748339386e+02 -2.810701839018747575e-04 5.469008598400580222e-06 2.567333616632847329e-02 2.811233863158365642e-04 3.161048002709894167e+00 -1.482632729748339386e+02
-1.480134447743774331e+02 -2.783198454145095193e-04 7.196354091175314485e-06 2.558192691640465838e-02 2.784128658373424326e-04 3.167443311151001861e+00 -1.480134447743774331e+02
-1.477636165739209559e+02 -2.755618153528270977e-04 8.886508935759679576e-06 2.561841788705927769e-02 2.757050672759043066e-04 3.173830176241363876e+00 -1.477636165739209559e+02
-1.475137883734644788e+02 -2.728022428475308163e-04 1.054935072347212709e-05 2.579785674050626837e-02 2.730061400469410661e-04 3.180243717629533950e+00 -1.475137883734644788e+02
-1.472639601730079733e+02 -2.700476053686652286e-04 1.219487618782235298e-05 2.611209161386838715e-02 2.703228147430154359e-04 3.186720240491593970e+00 -1.472639601730079733e+02
-1.470141319725515245e+02 -2.673039049402578049e-04 1.383143871342061154e-05 2.652653114001856868e-02 2.676615144042816872e-04 3.193290791345628765e+00 -1.470141319725515245e+02
-1.467643037720950474e+02 -2.645758413925315146e-04 1.546397071500285985e-05 2.698283156409737177e-02 2.650273763950442918e-04 3.199974391569720300e+00 -1.467643037720950474e+02
-1.465144755716385703e+02 -2.618655722367617877e-04 1.709268468642054125e-05 2.740878343702951581e-02 2.624228225453649390e-04 3.206772935851386119e+00 -1.465144755716385703e+02
-1.462646473711820931e+02 -2.591715170226177958e-04 1.871264642945496084e-05 2.773373237860953661e-02 2.598461821389701850e-04 3.213669365655269061e+00 -1.462646473711820931e+02
-1.460148191707255876e+02 -2.564875103659650514e-04 2.031448094246644725e-05 2.790500402610657238e-02 2.572907326541181176e-04 3.220630272755566015e+00 -1.460148191707255876e+02
-1.457649909702691104e+02 -2.538029517515650582e-04 2.188604264037779433e-05 2.789946457826780052e-02 2.547448472104268122e-04 3.227612279534415762e+00 -1.457649909702691104e+02
-1.455151627698126333e+02 -2.511038099387247289e-04 2.341458197056521732e-05 2.772544279181354127e-02 2.521931125439382556e-04 3.234570418814141757e+00 -1.455151627698126333e+02
-1.452653345693561846e+02 -2.483743182736942285e-04 2.488865016597706923e-05 2.741372504917580916e-02 2.496182022309406060e-04 3.241465474493490539e+00 -1.452653345693561846e+02
-1.450155063688996790e+02 -2.455986683685761171e-04 2.629912273094801070e-05 2.700097097376618835e-02 2.470027322942709757e-04 3.248267862007830242e+00 -1.450155063688996790e+02
-1.447656781684432019e+02 -2.427625789022027768e-04 2.763904574311637429e-05 2.651266869194329398e-02 2.443308956412150153e-04 3.254956682471398466e+00 -1.447656781684432019e+02
-1.445158499679867248e+02 -2.398546195678493201e-04 2.890263593412302070e-05 2.595363427103508994e-02 2.415897367273249594e-04 3.261515086625044191e+00 -1.445158499679867248e+02
-1.442660217675302476e+02 -2.368677250716514087e-04 3.008417237375376820e-05 2.531116621721700780e-02 2.387705522212342545e-04 3.267924581961874964e+00 -1.442660217675302476e+02
-1.440161935670737705e+02 -2.338008529981295050e-04 3.117767961212928500e-05 2.457019153149566509e-02 2.358704868538019053e-04 3.274161972840048396e+00 -1.440161935670737705e+02
-1.437663653666172650e+02 -2.306606383350766820e-04 3.217787916432024290e-05 2.373368023610677308e-02 2.328942807040538696e-04 3.280201235432244733e+00 -1.437663653666172650e+02
-1.435165371661608162e+02 -2.274621684430547502e-04 3.308225345843794608e-05 2.283829967068452468e-02 2.298553318213544382e-04 3.286020658087240420e+00 -1.435165371661608162e+02
-1.432667089657043391e+02 -2.242282477849944628e-04 3.389334563889405443e-05 2.195663437529617179e-02 2.267753645864700057e-04 3.291612538048669823e+00 -1.432667089657043391e+02
-1.430168807652478336e+02 -2.209866477920672764e-04 3.462018296797021938e-05 2.118294342699134428e-02 2.236820412351222273e-04 3.296991430995363181e+00 -1.430168807652478336e+02
-1.427670525647913564e+02 -2.177658875404696933e-04 3.527792813263707868e-05 2.060685355852892933e-02 2.206048820620704152e-04 3.302196731322143641e+00 -1.427670525647913564e+02
-1.425172243643348793e+02 -2.145905259263678757e-04 3.588561812013558755e-05 2.028507489850345583e-02 2.175703826471318543e-04 3.307287777278558050e+00 -1.425172243643348793e+02
-1.422673961638784021e+02 -2.114775192724825247e-04 3.646260677082108524e-05 2.022238421440449713e-02 2.145979097059585853e-04 3.312332298838179589e+00 -1.422673961638784021e+02
-1.420175679634219250e+02 -2.084346309742699747e-04 3.702488766474109911e-05 2.036913436338396582e-02 2.116975146192482055e-04 3.317392020993006341e+00 -1.420175679634219250e+02
-1.417677397629654479e+02 -2.054613702010186745e-04 3.758243348536791529e-05 2.063547514660447543e-02 2.088703280783609710e-04 3.322509867203900402e+00 -1.417677397629654479e+02
-1.415179115625089707e+02 -2.025517908131471776e-04 3.813826783538167378e-05 2.091597631920154993e-02 2.061110269614322517e-04 3.327702668235887451e+00 -1.415179115625089707e+02
-1.412680833620524936e+02 -1.996981085228897827e-04 3.868927699944290928e-05 2.111555123938425177e-02 2.034113927545836515e-04 3.332960668653133229e+00 -1.412680833620524936e+02
-1.410182551615960165e+02 -1.968937398108588281e-04 3.922825939067451902e-05 2.116921717699766364e-02 2.007635452753517421e-04 3.338253188571451258e+00 -1.410182551615960165e+02
-1.407684269611395109e+02 -1.941349856850135315e-04 3.974644450886706060e-05 2.105244970097378682e-02 1.981619855522669419e-04 3.343538003517937174e+00 -1.407684269611395109e+02
-1.405185987606830338e+02 -1.914210143204528596e-04 4.023585515842789965e-05 2.078281642172928600e-02 1.956040100913092371e-04 3.348772179819441419e+00 -1.405185987606830338e+02
-1.402687705602265567e+02 -1.887526571289487064e-04 4.069112977526902957e-05 2.041526943107184119e-02 1.930889267038020797e-04 3.353922270772053071e+00 -1.402687705602265567e+02
-1.400189423597701079e+02 -1.861306916294407933e-04 4.111071651248813310e-05 2.003292421240212770e-02 1.906166975336214995e-04 3.358972799867038450e+00 -1.400189423597701079e+02
-1.397691141593136308e+02 -1.835545261815148071e-04 4.149743467569846320e-05 1.973383273807847657e-02 1.881868783055403750e-04 3.363931849583783329e+00 -1.397691141593136308e+02
-1.395192859588571253e+02 -1.810217329454160437e-04 4.185841932135961530e-05 1.961384432706112652e-02 1.857982644338862044e-04 3.368832935709165533e+00 -1.395192859588571253e+02
-1.392694577584006481e+02 -1.785286723201274226e-04 4.220438577362898154e-05 1.974683585855689302e-02 1.834494399525840190e-04 3.373732032448310214e+00 -1.392694577584006481e+02
-1.390196295579441710e+02 -1.760718585129856931e-04 4.254820876255827235e-05 2.016574537951640669e-02 1.811398615134700209e-04 3.378699568643670936e+00 -1.390196295579441710e+02
-1.387698013574876938e+02 -1.736496377208752973e-04 4.290291621327262594e-05 2.084950629910250000e-02 1.788710622213507276e-04 3.383807976206366419e+00 -1.387698013574876938e+02
-1.385199731570311883e+02 -1.712634698913643202e-04 4.327942370797974343e-05 2.172085131798574126e-02 1.766473453967680896e-04 3.389117157921893053e+00 -1.385199731570311883e+02
-1.382701449565747112e+02 -1.689183828959335716e-04 4.368446100035762908e-05 2.265762170887221719e-02 1.744756493413020270e-04 3.394660938600677191e+00 -1.382701449565747112e+02
-1.380203167561182624e+02 -1.666222338715305992e-04 4.411919347009675700e-05 2.351634948133370442e-02 1.723643584178320264e-04 3.400438183638194722e+00 -1.380203167561182624e+02
-1.377704885556617853e+02 -1.643839258259560351e-04 4.457887698433508596e-05 2.416286389234976670e-02 1.703213179350661572e-04 3.406411033145130940e+00 -1.377704885556617853e+02
-1.375206603552053082e+02 -1.622108977763602323e-04 4.505365707615012645e-05 2.450202040770011261e-02 1.683514400691248189e-04 3.412511313246395783e+00 -1.375206603552053082e+02
-1.372708321547488026e+02 -1.601066253898131796e-04 4.553031415321621034e-05 2.449841911700732094e-02 1.664546214456196166e-04 3.418653624477138830e+00 -1.372708321547488026e+02
-1.370210039542923255e+02 -1.580687786441060656e-04 4.599456021763533660e-05 2.418238285439133078e-02 1.646245375138624006e-04 3.424752105170457472e+00 -1.370210039542923255e+02
-1.367711757538358484e+02 -1.560887020454350784e-04 4.643336662719184973e-05 2.363975506617388769e-02 1.628488269609696152e-04 3.430736506859663137e+00 -1.367711757538358484e+02
-1.365213475533793712e+02 -1.541523938362639320e-04 4.683685681716503248e-05 2.298876481433514279e-02 1.611106814645206443e-04 3.436563860105285695e+00 -1.365213475533793712e+02
-1.362715193529229225e+02 -1.522428868586043463e-04 4.719941117711384815e-05 2.235066887507020095e-02 1.593915964362866366e-04 3.442222990348227540e+00 -1.362715193529229225e+02
-1.360216911524664170e+02 -1.503433913301149534e-04 4.751984965896782726e-05 2.182205103023950390e-02 1.576745744508320989e-04 3.447731514873400460e+00 -1.360216911524664170e+02
-1.357718629520099398e+02 -1.484404784595966850e-04 4.780074222000946205e-05 2.145544718820135630e-02 1.559470634609635379e-04 3.453126517826536457e+00 -1.357718629520099398e+02
-1.355220347515534627e+02 -1.465264472992149059e-04 4.804709360415462203e-05 2.125213775552703757e-02 1.542028630147183757e-04 3.458451866395435115e+00 -1.355220347515534627e+02
-1.352722065510969855e+02 -1.446003984507550745e-04 4.826474194911915821e-05 2.116760011368299874e-02 1.524426467479891227e-04 3.463745284489169407e+00 -1.352722065510969855e+02
-1.350223783506404800e+02 -1.426677886659836428e-04 4.845886463955768783e-05 2.112716533301231547e-02 1.506730217557102828e-04 3.469028393284203204e+00 -1.350223783506404800e+02
-1.347725501501840029e+02 -1.407387846669800799e-04 4.863291526619279651e-05 2.104739201234966453e-02 1.489045531769504771e-04 3.474301607880955878e+00 -1.347725501501840029e+02
-1.345227219497275541e+02 -1.388259002998236240e-04 4.878821171547283848e-05 2.085777760255366764e-02 1.471493125925173108e-04 3.479544857425697302e+00 -1.345227219497275541e+02
-1.342728937492710486e+02 -1.369416358911862126e-04 4.892420869091691814e-05 2.051772282262098387e-02 1.454186708665246004e-04 3.484723329968890670e+00 -1.342728937492710486e+02
-1.340230655488145999e+02 -1.350966094795008805e-04 4.903933080888540761e-05 2.002506965937684430e-02 1.437217793482952648e-04 3.489796668966177684e+00 -1.340230655488145999e+02
-1.337732373483580943e+02 -1.332985452831055441e-04 4.913208608212277001e-05 1.941474348103163633e-02 1.420649994100350768e-04 3.494728984202926103e+00 -1.337732373483580943e+02
