# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.587560573940060635e+02 1.069540134468705629e-04 4.169384456383502081e-05 -1.571225103112114038e-02 1.147934565509140957e-04 -3.717081962560322417e-01 -1.587560573940060635e+02
-1.585062291935495864e+02 1.006235816621361967e-04 3.969770271816605589e-05 -1.833552083332997892e-02 1.081712197750237192e-04 -3.757706413868701079e-01 -1.585062291935495864e+02
-1.582564009930930808e+02 9.476100376715695201e-05 3.794433999816570406e-05 -2.357329793399772985e-02 1.020755640339818612e-04 -3.808696566044789122e-01 -1.582564009930930808e+02
-1.580065727926366321e+02 8.921772496002244336e-05 3.641804005052169218e-05 -3.008897647655514596e-02 9.636428844838533601e-05 -3.875491905902201939e-01 -1.580065727926366321e+02
-1.577567445921801266e+02 8.386651336341704283e-05 3.505394945033027122e-05 -3.602612493833388940e-02 9.089758762366865791e-05 -3.959038062979090000e-01 -1.577567445921801266e+02
-1.575069163917236779e+02 7.864253658031839607e-05 3.376522105441341414e-05 -3.975437617854533229e-02 8.558468737245067848e-05 -4.055498745157485319e-01 -1.575069163917236779e+02
-1.572570881912671723e+02 7.354577601553262335e-05 3.247085144708782885e-05 -4.039653273326364313e-02 8.039488393813215236e-05 -4.157673348198206442e-01 -1.572570881912671723e+02
-1.570072599908106952e+02 6.861414124021939398e-05 3.111432474583589517e-05 -3.804070625584923815e-02 7.533924330999158478e-05 -4.257342606706145394e-01 -1.570072599908106952e+02
-1.567574317903542180e+02 6.389058723562546932e-05 2.967159549173400875e-05 -3.369484173937228183e-02 7.044438030345755402e-05 -4.347746171958051797e-01 -1.567574317903542180e+02
-1.565076035898977409e+02 5.939639892590669755e-05 2.814938282414764097e-05 -2.905353514673542428e-02 6.572914086420016718e-05 -4.425701040234408801e-01 -1.565076035898977409e+02
-1.562577753894412638e+02 5.511940572312721252e-05 2.657755335968718023e-05 -2.613452256789224742e-02 6.119244422196035648e-05 -4.492914020010210230e-01 -1.562577753894412638e+02
-1.560079471889847866e+02 5.101489020711366147e-05 2.499810169708190143e-05 -2.687141410776021019e-02 5.681042255873045135e-05 -4.556283855092922996e-01 -1.560079471889847866e+02
-1.557581189885283095e+02 4.701789187786027560e-05 2.345432870939493834e-05 -3.280917012928217386e-02 5.254319834047511500e-05 -4.627178760615460740e-01 -1.557581189885283095e+02
-1.555082907880718324e+02 4.305957246823935951e-05 2.198242285553705130e-05 -4.505221565384289611e-02 4.834618594829580420e-05 -4.720216973730302357e-01 -1.555082907880718324e+02
-1.552584625876153552e+02 3.908282665335184608e-05 2.060738409230788011e-05 -6.452965945716049312e-02 4.418293356426045447e-05 -4.852285039882994755e-01 -1.552584625876153552e+02
-1.550086343871588497e+02 3.505030271896453122e-05 1.934259679777718092e-05 -9.251039573343559919e-02 4.003323333897016980e-05 -5.042643547695354611e-01 -1.550086343871588497e+02
-1.547588061867024010e+02 3.094490159278799032e-05 1.819154930283691570e-05 -1.312430727824377696e-01 3.589595242676922100e-05 -5.314519153675010266e-01 -1.547588061867024010e+02
-1.545089779862458954e+02 2.676465962965100722e-05 1.714929408945363052e-05 -1.846632087463846994e-01 3.178750214876342647e-05 -5.698407961607652172e-01 -1.545089779862458954e+02
-1.542591497857894183e+02 2.251854595247546531e-05 1.620299568981434558e-05 -2.592760686508173151e-01 2.774206158773878086e-05 -6.237200696307624304e-01 -1.542591497857894183e+02
-1.540093215853329696e+02 1.822538825884445669e-05 1.533202974812832955e-05 -3.653568008714579984e-01 2.381671499982979334e-05 -6.993897434656852763e-01 -1.540093215853329696e+02
-1.537594933848764640e+02 1.391597610506448406e-05 1.450943626578399940e-05 -5.178783150231550669e-01 2.010418194574386749e-05 -8.062729338032660342e-01 -1.537594933848764640e+02
-1.535096651844199869e+02 9.633139485394369347e-06 1.370555716650874446e-05 -7.327675994472199195e-01 1.675230353084325305e-05 -9.581509584610348185e-01 -1.535096651844199869e+02
-1.532598369839635097e+02 5.426895993398167159e-06 1.289360310196256805e-05 -1.003984453552864364e+00 1.398914583075392205e-05 -1.172404955248689262e+00 -1.532598369839635097e+02
-1.530100087835070326e+02 1.343627711636441263e-06 1.205520604332862783e-05 -1.252099477576070763e+00 1.212985276805058511e-05 -1.459798217095818140e+00 -1.530100087835070326e+02
-1.527601805830505270e+02 -2.585996313635749010e-06 1.118406818771409123e-05 -1.329804237771104791e+00 1.147914448735514486e-05 -1.798024473799374690e+00 -1.527601805830505270e+02
-1.525103523825940499e+02 -6.355524552197306675e-06 1.028638183742852537e-05 -1.179604199428783806e+00 1.209141611387856489e-05 -2.124243416459360656e+00 -1.525103523825940499e+02
-1.522605241821376012e+02 -9.983093538914419748e-06 9.378303023077671349e-06 -9.137249945049072952e-01 1.369725243249107281e-05 -2.387421262587734017e+00 -1.522605241821376012e+02
-1.520106959816811241e+02 -1.350414744403146956e-05 8.481489335247071871e-06 -6.643983691162792526e-01 1.594671312634837417e-05 -2.580791958637865591e+00 -1.520106959816811241e+02
-1.517608677812246469e+02 -1.695894330850084331e-05 7.618202860083872319e-06 -4.772140015403233404e-01 1.859147043561470389e-05 -2.719392160472810627e+00 -1.517608677812246469e+02
-1.515110395807681414e+02 -2.037977406920602377e-05 6.807008325488201657e-06 -3.456181172199454532e-01 2.148652027330502607e-05 -2.819234989112786138e+00 -1.515110395807681414e+02
-1.512612113803116642e+02 -2.378111386720177813e-05 6.059909132262674955e-06 -2.536296606990038338e-01 2.454106508397908035e-05 -2.892082465013249948e+00 -1.512612113803116642e+02
-1.510113831798551871e+02 -2.715554412860069064e-05 5.381263311955185548e-06 -1.887221743049162515e-01 2.768359752187157674e-05 -2.945962672542424166e+00 -1.510113831798551871e+02
-1.507615549793986816e+02 -3.047581937861301328e-05 4.768628094517554091e-06 -1.425217364171178780e-01 3.084664294054810730e-05 -2.986378707398916976e+00 -1.507615549793986816e+02
-1.505117267789422613e+02 -3.370296894544773841e-05 4.215030632404542546e-06 -1.094437763133429692e-01 3.396552073750560376e-05 -3.017174570412461954e+00 -1.505117267789422613e+02
-1.502618985784857557e+02 -3.679784900270241727e-05 3.711787824859566137e-06 -8.563198594869425584e-02 3.698457867926121075e-05 -3.041062990773961250e+00 -1.502618985784857557e+02
-1.500120703780292786e+02 -3.973298332858663239e-05 3.250687305078103285e-06 -6.836779010995397421e-02 3.986573631760913071e-05 -3.059961140314617634e+00 -1.500120703780292786e+02
-1.497622421775728014e+02 -4.250018124920506006e-05 2.824854463506580266e-06 -5.574429632965184622e-02 4.259395742303447952e-05 -3.075223394718673120e+00 -1.497622421775728014e+02
-1.495124139771163243e+02 -4.511138131165458309e-05 2.428364767570630111e-06 -4.644312482086776495e-02 4.517669398362254433e-05 -3.087814134790116682e+00 -1.495124139771163243e+02
-1.492625857766598187e+02 -4.759218014422049176e-05 2.055529121391316223e-06 -3.953757639390145101e-02 4.763654910726450965e-05 -3.098428999313820320e+00 -1.492625857766598187e+02
-1.490127575762033416e+02 -4.997131654479982559e-05 1.700846220225809917e-06 -3.432162925846952983e-02 5.000025355021153625e-05 -3.107569337911915586e+00 -1.490127575762033416e+02
-1.487629293757468929e+02 -5.227041898694764798e-05 1.360102577341008728e-06 -3.019616485273745460e-02 5.228811126912069894e-05 -3.115578021062574976e+00 -1.487629293757468929e+02
-1.485131011752903873e+02 -5.449829087030613864e-05 1.032081663127391544e-06 -2.663776099770559166e-02 5.450806270950984023e-05 -3.122657044963608630e+00 -1.485131011752903873e+02
-1.482632729748339386e+02 -5.665074211459775503e-05 7.197810100831415925e-07 -2.323711898173721341e-02 5.665531455068568159e-05 -3.128887748851068018e+00 -1.482632729748339386e+02
-1.480134447743774331e+02 -5.871457830754824589e-05 4.300939388932477529e-07 -1.976141227359234920e-02 5.871615354082287638e-05 -3.134267620201609539e+00 -1.480134447743774331e+02
-1.477636165739209559e+02 -6.067220895517500581e-05 1.717627910653785396e-07 -1.618710854110046171e-02 6.067245208458953577e-05 -3.138761664984648814e+00 -1.477636165739209559e+02
-1.475137883734644788e+02 -6.250444539103536951e-05 -4.768833882000509716e-08 -1.267317017029018396e-02 6.250446358316005607e-05 -3.142355612596443137e+00 -1.475137883734644788e+02
-1.472639601730079733e+02 -6.419065171693449500e-05 -2.247479235489699482e-07 -9.478575255477105985e-03 6.419104516577000489e-05 -3.145093895580093779e+00 -1.472639601730079733e+02
-1.470141319725515245e+02 -6.570807882830059180e-05 -3.613316976526809019e-07 -6.856396433876180488e-03 6.570907231046481660e-05 -3.147091643394377414e+00 -1.470141319725515245e+02
-1.467643037720950474e+02 -6.703262768777713940e-05 -4.643480937701442361e-07 -4.965046567030585549e-03 6.703423598341622092e-05 -3.148519737945476571e+00 -1.467643037720950474e+02
-1.465144755716385703e+02 -6.814289014602671190e-05 -5.437786609530088119e-07 -3.826722343734498613e-03 6.814505978195024274e-05 -3.149572460692425135e+00 -1.465144755716385703e+02
-1.462646473711820931e+02 -6.902687259538285844e-05 -6.101534371191662807e-07 -3.340696506303108149e-03 6.902956922591974248e-05 -3.150431784259040136e+00 -1.462646473711820931e+02
-1.460148191707255876e+02 -6.968921462716554409e-05 -6.724526236199052995e-07 -3.339223241964386565e-03 6.969245890253951338e-05 -3.151241661085307122e+00 -1.460148191707255876e+02
-1.457649909702691104e+02 -7.015537463579765308e-05 -7.371913904582806235e-07 -3.663051872467590862e-03 7.015924772569391153e-05 -3.152100248525965043e+00 -1.457649909702691104e+02
-1.455151627698126333e+02 -7.047024551282092390e-05 -8.089828487496424124e-07 -4.231497447623951656e-03 7.047488883202886883e-05 -3.153071928400261736e+00 -1.455151627698126333e+02
-1.452653345693561846e+02 -7.069022125220014371e-05 -8.922915618054151508e-07 -5.082804183977703526e-03 7.069585252980742341e-05 -3.154214543311117058e+00 -1.452653345693561846e+02
-1.450155063688996790e+02 -7.087056099455174725e-05 -9.935945572990387934e-07 -6.364865903132143655e-03 7.087752567511633017e-05 -3.155611584045373341e+00 -1.450155063688996790e+02
-1.447656781684432019e+02 -7.105160614212612370e-05 -1.122860586516496173e-06 -8.269340860661687775e-03 7.106047812442980560e-05 -3.157394789300569826e+00 -1.447656781684432019e+02
-1.445158499679867248e+02 -7.124852884740246763e-05 -1.293356950553576566e-06 -1.092657181518072451e-02 7.126026687517165255e-05 -3.159743413137733992e+00 -1.445158499679867248e+02
-1.442660217675302476e+02 -7.144813094788430164e-05 -1.519335336153939417e-06 -1.430301866943277378e-02 7.146428335756056555e-05 -3.162854320848059952e+00 -1.442660217675302476e+02
-1.440161935670737705e+02 -7.161423240737255799e-05 -1.812037173683426661e-06 -1.814911852160967093e-02 7.163715350302510222e-05 -3.166890007968293563e+00 -1.440161935670737705e+02
-1.437663653666172650e+02 -7.169996438157744936e-05 -2.175326312942180052e-06 -2.202513954984584160e-02 7.173295572390178980e-05 -3.171922644088310594e+00 -1.437663653666172650e+02
-1.435165371661608162e+02 -7.166307289928401615e-05 -2.602681833314738956e-06 -2.539892483224336778e-02 7.171031982980944925e-05 -3.177895009925375103e+00 -1.435165371661608162e+02
-1.432667089657043391e+02 -7.147901731389895603e-05 -3.076977715915693528e-06 -2.778277895352335505e-02 7.154521443132942995e-05 -3.184613379457047255e+00 -1.432667089657043391e+02
-1.430168807652478336e+02 -7.114772749218324969e-05 -3.573492158424506124e-06 -2.886745024028777515e-02 7.123741273732707240e-05 -3.191776853264653546e+00 -1.430168807652478336e+02
-1.427670525647913564e+02 -7.069200489361392268e-05 -4.065341838111201241e-06 -2.861421045455584886e-02 7.080880284356904080e-05 -3.199037185747644063e+00 -1.427670525647913564e+02
-1.425172243643348793e+02 -7.014874067671861377e-05 -4.529573653025684412e-06 -2.727592417187730753e-02 7.029482808861332063e-05 -3.206074126675342750e+00 -1.425172243643348793e+02
-1.422673961638784021e+02 -6.955624483313091087e-05 -4.951920327117481474e-06 -2.533501754823836924e-02 6.973229316616921325e-05 -3.212665775850938932e+00 -1.422673961638784021e+02
-1.420175679634219250e+02 -6.894210493645917175e-05 -5.328787117973726502e-06 -2.337292211565367150e-02 6.914773897401440682e-05 -3.218732930360562072e+00 -1.420175679634219250e+02
-1.417677397629654479e+02 -6.831506255880558760e-05 -5.666116902745463065e-06 -2.191340762461166380e-02 6.854963641894171330e-05 -3.224344205994065238e+00 -1.417677397629654479e+02
-1.415179115625089707e+02 -6.766278601097431514e-05 -5.975842703433988374e-06 -2.129454474961322424e-02 6.792616069514813303e-05 -3.229682104746014026e+00 -1.415179115625089707e+02
-1.412680833620524936e+02 -6.695518987058577797e-05 -6.271289434415902489e-06 -2.160900889471884315e-02 6.724824549217925547e-05 -3.234984161582736828e+00 -1.412680833620524936e+02
-1.410182551615960165e+02 -6.615169058519758546e-05 -6.562917073623829473e-06 -2.271860332979304745e-02 6.647644731628625763e-05 -3.240479184357645259e+00 -1.410182551615960165e+02
-1.407684269611395109e+02 -6.521007718154068003e-05 -6.855388078004069776e-06 -2.431812086365939610e-02 6.556943275431421729e-05 -3.246335657156270926e+00 -1.407684269611395109e+02
-1.405185987606830338e+02 -6.409510643917942611e-05 -7.146337299735598532e-06 -2.601382381896034240e-02 6.449226935262343551e-05 -3.252629889105348227e+00 -1.405185987606830338e+02
-1.402687705602265567e+02 -6.278534949801019304e-05 -7.426759059292834980e-06 -2.739260380225855621e-02 6.322307222614285992e-05 -3.259333630739636334e+00 -1.402687705602265567e+02
-1.400189423597701079e+02 -6.127750068001185742e-05 -7.682661487033028245e-06 -2.807678564924140363e-02 6.175722935100953672e-05 -3.266316778932818465e+00 -1.400189423597701079e+02
-1.397691141593136308e+02 -5.958749907934331993e-05 -7.897590541088510586e-06 -2.777260234329167327e-02 6.010858493497772730e-05 -3.273362376406339980e+00 -1.397691141593136308e+02
-1.395192859588571253e+02 -5.774818417291362438e-05 -8.055598785926219242e-06 -2.632148769906510546e-02 5.830733613421700044e-05 -3.280193537463655051e+00 -1.395192859588571253e+02
-1.392694577584006481e+02 -5.580343782085351321e-05 -8.144209073397749811e-06 -2.375306571641689485e-02 5.639460802290479984e-05 -3.286514076216730196e+00 -1.392694577584006481e+02
-1.390196295579441710e+02 -5.379958140373704176e-05 -8.156835692984459668e-06 -2.032378776689853367e-02 5.441441838097392660e-05 -3.292061908790168800e+00 -1.390196295579441710e+02
-1.387698013574876938e+02 -5.177549958756469520e-05 -8.094143352524015093e-06 -1.651489278119072993e-02 5.240436541122428423e-05 -3.296668986865257445e+00 -1.387698013574876938e+02
-1.385199731570311883e+02 -4.975376518325017288e-05 -7.963958280670903212e-06 -1.296866681747908638e-02 5.038711920130246489e-05 -3.300313680678682360e+00 -1.385199731570311883e+02
-1.382701449565747112e+02 -4.773503268614882086e-05 -7.779693457054968742e-06 -1.036621399439530480e-02 4.836483201494078268e-05 -3.303148864251918670e+00 -1.382701449565747112e+02
-1.380203167561182624e+02 -4.569747140755724276e-05 -7.557637833628289002e-06 -9.283332817949085242e-03 4.631821221365092106e-05 -3.305493225854215122e+00 -1.380203167561182624e+02
-1.377704885556617853e+02 -4.360163265266453432e-05 -7.313821587446758026e-06 -1.008078647670952038e-02 4.421079456638281427e-05 -3.307787340916211960e+00 -1.377704885556617853e+02
-1.375206603552053082e+02 -4.139975453933432132e-05 -7.061275248017524739e-06 -1.287481235693656301e-02 4.199763426724649668e-05 -3.310530155343539782e+00 -1.375206603552053082e+02
-1.372708321547488026e+02 -3.904714223863814550e-05 -6.808382560050926326e-06 -1.759825799410189712e-02 3.963626357375837081e-05 -3.314220323320908879e+00 -1.372708321547488026e+02
-1.370210039542923255e+02 -3.651278410371000598e-05 -6.558642797107126275e-06 -2.412833926565314049e-02 3.709715889854886729e-05 -3.319323237595210863e+00 -1.370210039542923255e+02
-1.367711757538358484e+02 -3.378651651377425426e-05 -6.311737757895894592e-06 -3.244615483356843438e-02 3.437101586598785845e-05 -3.326276202478391841e+00 -1.367711757538358484e+02
-1.365213475533793712e+02 -3.088113321463858431e-05 -6.065403376779144051e-06 -4.281115393362700666e-02 3.147115356550023852e-05 -3.335535166542816121e+00 -1.365213475533793712e+02
-1.362715193529229225e+02 -2.782911074326280699e-05 -5.817451079081240504e-06 -5.597167892405159606e-02 2.843065496639655189e-05 -3.347667069571797160e+00 -1.362715193529229225e+02
-1.360216911524664170e+02 -2.467505926110693685e-05 -5.567306976796442995e-06 -7.349170735329833837e-02 2.529532479556302125e-05 -3.363501774187063198e+00 -1.360216911524664170e+02
-1.357718629520099398e+02 -2.146587513216203122e-05 -5.316692407363814568e-06 -9.838762848091701929e-02 2.211449780899607716e-05 -3.384387671564896394e+00 -1.357718629520099398e+02
-1.355220347515534627e+02 -1.824102718640561324e-05 -5.069354670611281027e-06 -1.365693724577725365e-01 1.893233819663163336e-05 -3.412661782528199073e+00 -1.355220347515534627e+02
-1.352722065510969855e+02 -1.502508944002852993e-05 -4.830064936764889808e-06 -2.005193502424889862e-01 1.578235850480600702e-05 -3.452625432682087769e+00 -1.352722065510969855e+02
-1.350223783506404800e+02 -1.182401354361370194e-05 -4.603245901715428369e-06 -3.200210080100189813e-01 1.268846598731383768e-05 -3.512852559383770945e+00 -1.350223783506404800e+02
-1.347725501501840029e+02 -8.625616244739054989e-06 -4.391651461384319839e-06 -5.782063527973602124e-01 9.679248842745252987e-06 -3.612525977760918661e+00 -1.347725501501840029e+02
-1.345227219497275541e+02 -5.403891131948466159e-06 -4.195410250411857289e-06 -1.225940217064132254e+00 6.841308832030034834e-06 -3.801757064607489411e+00 -1.345227219497275541e+02
-1.342728937492710486e+02 -2.125933347896983960e-06 -4.011625974195907964e-06 -2.448517086355743722e+00 4.540125059570909002e-06 -4.225074854353628950e+00 -1.342728937492710486e+02
-1.340230655488145999e+02 1.240098923600707936e-06 -3.834550553604972301e-06 -2.799514976029284785e+00 4.030089737024205770e-06 -5.025174299549873602e+00 -1.340230655488145999e+02
-1.337732373483580943e+02 4.717708742614989442e-06 -3.656260576703810445e-06 -1.727153195477513004e+00 5.968669632749359968e-06 -5.623870431578336770e+00 -1.337732373483580943e+02
-1.335234091479016172e+02 8.316875134066860283e-06 -3.467675618451150208e-06 -7.900231061243144781e-01 9.010837152587999543e-06 -5.888157449027525026e+00 -1.335234091479016172e+02
-1.332735809474451401e+02 1.203191200484714293e-05 -3.259758556648034538e-06 -4.130357366862999480e-01 1.246567015206261868e-05 -6.018610533422484643e+00 -1.332735809474451401e+02
-1.330237527469886345e+02 1.584259641250592839e-05 -3.024704086601153919e-06 -2.514873430458733350e-01 1.612875369955928858e-05 -6.094533398668644075e+00 -1.330237527469886345e+02
-1.327739245465321858e+02 1.971815224962384427e-05 -2.756954167372084529e-06 -1.704109897445398591e-01 1.990995540980280797e-05 -6.144267794123947191e+00 -1.327739245465321858e+02
-1.325240963460757087e+02 2.362302983539444687e-05 -2.453870179444643437e-06 -1.244632086242086350e-01 2.375013720931952669e-05 -6.179680340480410372e+00 -1.325240963460757087e+02
-1.322742681456192031e+02 2.752311757363041112e-05 -2.115966387166793795e-06 -9.590601599654867415e-02 2.760433507120761877e-05 -6.206456632991200983e+00 -1.322742681456192031e+02
-1.320244399451627544e+02 3.139093155168459597e-05 -1.746661412401356118e-06 -7.676918114614948718e-02 3.143948806472712375e-05 -6.227600395259146104e+00 -1.320244399451627544e+02
-1.317746117447062772e+02 3.520867959433899360e-05 -1.351636682464567058e-06 -6.308326807203605557e-02 3.523461423796501069e-05 -6.244814845743718479e+00 -1.317746117447062772e+02
-1.315247835442497717e+02 3.896862601512827545e-05 -9.379592340517061635e-07 -5.272411540881900838e-02 3.897991253237589654e-05 -6.259120353941848514e+00 -1.315247835442497717e+02
-1.312749553437932946e+02 4.267093975506829490e-05 -5.132076403350135907e-07 -4.449929457258208765e-02 4.267402584316092257e-05 -6.271158787490209718e+00 -1.312749553437932946e+02
-1.310251271433368458e+02 4.631981954284663980e-05 -8.479296499797122614e-08 -3.771652190199069332e-02 4.631989715369401505e-05 -6.281354711311148975e+00 -1.310251271433368458e+02
-1.307752989428803403e+02 4.991914913575624919e-05 3.403930661775193095e-07 -3.196038800100746424e-02 4.992030967329204452e-05 -6.290004089078713001e+00 -1.307752989428803403e+02
-1.305254707424238632e+02 5.346895753315829015e-05 7.560274664841941491e-07 -2.697026953696338505e-02 5.347430221342549861e-05 -6.297323923751514840e+00 -1.305254707424238632e+02
-1.302756425419673860e+02 5.696369130801379394e-05 1.156216903608286601e-06 -2.257368003604314638e-02 5.697542421924452644e-05 -6.303479956887204416e+00 -1.302756425419673860e+02
-1.300258143415108805e+02 6.039268906134913801e-05 1.535373932390496627e-06 -1.865270341571316493e-02 6.041220294918125434e-05 -6.308603007473685409e+00 -1.300258143415108805e+02
-1.297759861410544318e+02 6.374260466082812184e-05 1.888263302965975493e-06 -1.512959791124851398e-02 6.377056677847512637e-05 -6.312799899543196425e+00 -1.297759861410544318e+02
-1.295261579405979262e+02 6.700091225995628548e-05 2.210310530433160064e-06 -1.196145381285579345e-02 6.703736060069269995e-05 -6.316162607913279992e+00 -1.295261579405979262e+02
-1.292763297401414775e+02 7.015934111784996716e-05 2.498110699018544319e-06 -9.136359906618929383e-03 7.020380120161147635e-05 -6.318776516505014484e+00 -1.292763297401414775e+02
-1.290265015396850004e+02 7.321608333818826380e-05 2.749995294053126340e-06 -6.666506559637934946e-03 7.326771003315064412e-05 -6.320727648621666361e+00 -1.290265015396850004e+02
-1.287766733392284948e+02 7.617600137180899485e-05 2.966433564098317105e-06 -4.576550324611884657e-03 7.623373867972142151e-05 -6.322107479179265965e+00 -1.287766733392284948e+02
-1.285268451387720177e+02 7.904861181302724846e-05 3.150096544040258927e-06 -2.888393799346836936e-03 7.911135277444979771e-05 -6.323014351285459078e+00 -1.285268451387720177e+02
-1.282770169383155690e+02 8.184429297711248458e-05 3.305471162817779127e-06 -1.605562975052091850e-03 8.191101533085549068e-05 -6.323550683629466818e+00 -1.282770169383155690e+02
-1.280271887378590634e+02 8.456967542532371263e-05 3.438065824189487484e-06 -7.014780696070541241e-04 8.463953153317934220e-05 -6.323816581103012702e+00 -1.280271887378590634e+02
-1.277773605374025863e+02 8.722348602175460910e-05 3.553344280890303243e-06 -1.154576218355556658e-04 8.729583477672778788e-05 -6.323901181637046065e+00 -1.277773605374025863e+02
-1.275275323369461091e+02 8.979404517742968310e-05 3.655644228323192747e-06 2.415097365065228645e-04 8.986842762644929345e-05 -6.323874270242797024e+00 -1.275275323369461091e+02
-1.272777041364896320e+02 9.225925589301914830e-05 3.747341911225855182e-06 4.720086415447346520e-04 9.233532839240471629e-05 -6.323780509751317780e+00 -1.272777041364896320e+02
-1.270278759360331691e+02 9.458926923782456551e-05 3.828519774580559566e-06 6.718301761741833113e-04 9.466671758654157036e-05 -6.323638428103762976e+00 -1.270278759360331691e+02
-1.267780477355766777e+02 9.675130814279442532e-05 3.897266891417156323e-06 9.089982649532066727e-04 9.682976978473560625e-05 -6.323444825503465871e+00 -1.267780477355766777e+02
-1.265282195351201864e+02 9.871549773649753172e-05 3.950621801611518523e-06 1.207354101398647401e-03 9.879451860292563455e-05 -6.323184241302260311e+00 -1.265282195351201864e+02
-1.262783913346637235e+02 1.004602452714492116e-04 3.985966903981856392e-06 1.539011357538065628e-03 1.005392898928541819e-04 -6.322841563298533529e+00 -1.262783913346637235e+02
-1.260285631342072321e+02 1.019757766161593737e-04 4.002558866309559293e-06 1.828421546367036679e-03 1.020542967931635276e-04 -6.322415264426388681e+00 -1.260285631342072321e+02
-1.257787349337507550e+02 1.032649339764795358e-04 4.002762539277034602e-06 1.968767374817044762e-03 1.033424825379791116e-04 -6.321927980769324051e+00 -1.257787349337507550e+02
-1.255289067332942778e+02 1.043410788660447942e-04 3.992601940459311610e-06 1.848690638885646482e-03 1.044174392004761857e-04 -6.321431557205652751e+00 -1.255289067332942778e+02
-1.252790785328377865e+02 1.052237622034338374e-04 3.981351942267125455e-06 1.384201371261491002e-03 1.052990564797851730e-04 -6.321004270658296953e+00 -1.252790785328377865e+02
-1.250292503323813236e+02 1.059334156656318551e-04 3.980161010865620494e-06 5.478150641215777297e-04 1.060081611776185392e-04 -6.320739932130349459e+00 -1.250292503323813236e+02
-1.247794221319248322e+02 1.064865477523984619e-04 3.999943113829320250e-06 -6.138701082443467297e-04 1.065616459948780448e-04 -6.320730551354992066e+00 -1.247794221319248322e+02
-1.245295939314683693e+02 1.068926827103838372e-04 4.049036098870366990e-06 -1.980685463628265378e-03 1.069693428527666699e-04 -6.321046656259262875e+00 -1.245295939314683693e+02
-1.242797657310118780e+02 1.071536934652986891e-04 4.131202606020195666e-06 -3.378873940758331165e-03 1.072333010693375189e-04 -6.321720213525089171e+00 -1.242797657310118780e+02
-1.240299375305553866e+02 1.072654158277579390e-04 4.244520264437089757e-06 -4.615896542058981443e-03 1.073493613626883263e-04 -6.322734932251640849e+00 -1.240299375305553866e+02
-1.237801093300989095e+02 1.072207791280342995e-04 4.381469020911823513e-06 -5.521055267699921665e-03 1.073102639434081733e-04 -6.324026575778280979e+00 -1.237801093300989095e+02
-1.235302811296424466e+02 1.070133157060866938e-04 4.530250076126001460e-06 -5.981854247460155656e-03 1.071091634929655383e-04 -6.325493562855941221e+00 -1.235302811296424466e+02
-1.232804529291859552e+02 1.066399387949789365e-04 4.677038859787245022e-06 -5.968025931946755076e-03 1.067424528418417723e-04 -6.327015447542352788e+00 -1.232804529291859552e+02
-1.230306247287294639e+02 1.061022279146055995e-04 4.808681347742846630e-06 -5.538833754000262351e-03 1.062111396452699739e-04 -6.328475525213653086e+00 -1.230306247287294639e+02
-1.227807965282729867e+02 1.054060069636204492e-04 4.915230715727528140e-06 -4.833137883705733093e-03 1.055205468001546674e-04 -6.329782961281131826e+00 -1.227807965282729867e+02
