# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.390196295579441710e+02 -2.166655562009875836e-04 -2.929594869263557136e-05 -1.975126730244485332e-02 2.186371785714516936e-04 -3.275990331312943926e+00 -1.390196295579441710e+02
-1.387698013574876938e+02 -2.145197128204597329e-04 -3.012159426380303783e-05 -2.115744899621491842e-02 2.166241390740322975e-04 -3.281094720104504425e+00 -1.387698013574876938e+02
-1.385199731570311883e+02 -2.124186880283612518e-04 -3.101170577567603922e-05 -2.258403539398926713e-02 2.146705031409936338e-04 -3.286561786130892671e+00 -1.385199731570311883e+02
-1.382701449565747112e+02 -2.103418065621664589e-04 -3.195924980127405016e-05 -2.388866408106887426e-02 2.127558911891656412e-04 -3.292378977947556518e+00 -1.382701449565747112e+02
-1.380203167561182624e+02 -2.082637380724886326e-04 -3.294850936275542846e-05 -2.494060434405891147e-02 2.108539515047174601e-04 -3.298497910048257431e+00 -1.380203167561182624e+02
-1.377704885556617853e+02 -2.061598685289149960e-04 -3.395738925576319533e-05 -2.564543584108536570e-02 2.089377794390639867e-04 -3.304840710550702276e+00 -1.377704885556617853e+02
-1.375206603552053082e+02 -2.040113390189822484e-04 -3.496095874768324462e-05 -2.596102904261779476e-02 2.069852533029232849e-04 -3.311311816220458226e+00 -1.375206603552053082e+02
-1.372708321547488026e+02 -2.018086490233981112e-04 -3.593539374761860357e-05 -2.590197660511608935e-02 2.049831294142165925e-04 -3.317812304886134100e+00 -1.372708321547488026e+02
-1.370210039542923255e+02 -1.995531781363987171e-04 -3.686151104074631270e-05 -2.553363531095010491e-02 2.029291548805748583e-04 -3.324253904627502809e+00 -1.370210039542923255e+02
-1.367711757538358484e+02 -1.972565182067613390e-04 -3.772726772655636475e-05 -2.495942913151348239e-02 2.008319713222116024e-04 -3.330570349207827352e+00 -1.367711757538358484e+02
-1.365213475533793712e+02 -1.949379424408014048e-04 -3.852897042251848028e-05 -2.430527507768431850e-02 1.987090409741653154e-04 -3.336725043156196779e+00 -1.365213475533793712e+02
-1.362715193529229225e+02 -1.926206250123974235e-04 -3.927118240208221184e-05 -2.370361372186316137e-02 1.965831400385705408e-04 -3.342714635476341734e+00 -1.362715193529229225e+02
-1.360216911524664170e+02 -1.903273287802781854e-04 -3.996553123808146643e-05 -2.327782907023925874e-02 1.944781112819079681e-04 -3.348568705477093843e+00 -1.360216911524664170e+02
-1.357718629520099398e+02 -1.880762862400259510e-04 -4.062863484934554263e-05 -2.312713675564491769e-02 1.924145925224010352e-04 -3.354345551770645084e+00 -1.357718629520099398e+02
-1.355220347515534627e+02 -1.858779119170848502e-04 -4.127942757697363298e-05 -2.331267760088601149e-02 1.904063793042086266e-04 -3.360124327391841081e+00 -1.355220347515534627e+02
-1.352722065510969855e+02 -1.837328676750367277e-04 -4.193616665265022296e-05 -2.384706993200725808e-02 1.884579760519872551e-04 -3.365993880356347834e+00 -1.352722065510969855e+02
-1.350223783506404800e+02 -1.816317989532561703e-04 -4.261353241975689626e-05 -2.469073198730252841e-02 1.865637251351015915e-04 -3.372039668526388034e+00 -1.350223783506404800e+02
-1.347725501501840029e+02 -1.795568146112269572e-04 -4.332027473119825909e-05 -2.575782540321654851e-02 1.847086783995733684e-04 -3.378330762637030471e+00 -1.347725501501840029e+02
-1.345227219497275541e+02 -1.774844599155875173e-04 -4.405790752378883999e-05 -2.693236219492852260e-02 1.828710822598874372e-04 -3.384909730862702748e+00 -1.345227219497275541e+02
-1.342728937492710486e+02 -1.753896460232094799e-04 -4.482076862561030372e-05 -2.809177443696038098e-02 1.810260457291635770e-04 -3.391787689799432570e+00 -1.342728937492710486e+02
-1.340230655488145999e+02 -1.732497699015812028e-04 -4.559752756844616118e-05 -2.913247700367774945e-02 1.791497063667871128e-04 -3.398945965773132905e+00 -1.340230655488145999e+02
-1.337732373483580943e+02 -1.710482211764243225e-04 -4.637382713809846306e-05 -2.999098618521222823e-02 1.772230961558148715e-04 -3.406343918408769600e+00 -1.337732373483580943e+02
-1.335234091479016172e+02 -1.687765930992518246e-04 -4.713548623120428162e-05 -3.065531490319223229e-02 1.752349635216741454e-04 -3.413931153990267031e+00 -1.335234091479016172e+02
-1.332735809474451401e+02 -1.664352345215214398e-04 -4.787149542508805549e-05 -3.116416497387232074e-02 1.731830458343658558e-04 -3.421661042722151880e+00 -1.332735809474451401e+02
-1.330237527469886345e+02 -1.640321491657872974e-04 -4.857614454997712149e-05 -3.159474005722476969e-02 1.710736326243391921e-04 -3.429502528498570513e+00 -1.330237527469886345e+02
-1.327739245465321858e+02 -1.615806332570803537e-04 -4.924982600406414721e-05 -3.204282922048820592e-02 1.689196448172612317e-04 -3.437447556826925155e+00 -1.327739245465321858e+02
-1.325240963460757087e+02 -1.590962706063658568e-04 -4.989846014473527151e-05 -3.260039940937242003e-02 1.667377571087896154e-04 -3.445512933221947183e+00 -1.325240963460757087e+02
-1.322742681456192031e+02 -1.565939925630795073e-04 -5.053178834347241247e-05 -3.333610306607083518e-02 1.645452525600033650e-04 -3.453736555064137903e+00 -1.322742681456192031e+02
-1.320244399451627544e+02 -1.540857776354628177e-04 -5.116106324876295067e-05 -3.428289878295253529e-02 1.623572642731738376e-04 -3.462169530500403436e+00 -1.320244399451627544e+02
-1.317746117447062772e+02 -1.515793416327482885e-04 -5.179669425816689607e-05 -3.543488643534269816e-02 1.601848755216653763e-04 -3.470866224882890094e+00 -1.317746117447062772e+02
-1.315247835442497717e+02 -1.490778562495589227e-04 -5.244637096961370998e-05 -3.675300729560461444e-02 1.580342654358430222e-04 -3.479874798323447038e+00 -1.315247835442497717e+02
-1.312749553437932946e+02 -1.465805042696470583e-04 -5.311395041930893225e-05 -3.817719766375942542e-02 1.559068181994899662e-04 -3.489230100230940490e+00 -1.312749553437932946e+02
-1.310251271433368458e+02 -1.440835135104718114e-04 -5.379921326350517403e-05 -3.964134438167219582e-02 1.537999161680344586e-04 -3.498950279505062433e+00 -1.310251271433368458e+02
-1.307752989428803403e+02 -1.415813188460063451e-04 -5.449834777748198254e-05 -4.108726036193021541e-02 1.517080741313720936e-04 -3.509037151692037781e+00 -1.307752989428803403e+02
-1.305254707424238632e+02 -1.390675722888893347e-04 -5.520493884052210439e-05 -4.247466481521673665e-02 1.496241121434351115e-04 -3.519479792140879137e+00 -1.305254707424238632e+02
-1.302756425419673860e+02 -1.365358914946852224e-04 -5.591114876867789887e-05 -4.378554696924497752e-02 1.475401851119947840e-04 -3.530259889843593069e+00 -1.302756425419673860e+02
-1.300258143415108805e+02 -1.339803551097148960e-04 -5.660885480253619257e-05 -4.502281257986942564e-02 1.454486094721428732e-04 -3.541357520951538440e+00 -1.300258143415108805e+02
-1.297759861410544318e+02 -1.313958654162123503e-04 -5.729054273795198806e-05 -4.620448326543841189e-02 1.433425259149722405e-04 -3.552755826336229106e+00 -1.297759861410544318e+02
-1.295261579405979262e+02 -1.287784936070733935e-04 -5.794990510280574332e-05 -4.735558819465054969e-02 1.412164718336045744e-04 -3.564443886765990221e+00 -1.295261579405979262e+02
-1.292763297401414775e+02 -1.261259061088175785e-04 -5.858214207127233810e-05 -4.850018816672915789e-02 1.390669319479976142e-04 -3.576417349096684184e+00 -1.292763297401414775e+02
-1.290265015396850004e+02 -1.234378723559710741e-04 -5.918407816201792229e-05 -4.965557828069346036e-02 1.368928903911991151e-04 -3.588677316228977787e+00 -1.290265015396850004e+02
-1.287766733392284948e+02 -1.207168012554096922e-04 -5.975418667527205983e-05 -5.082983137909607291e-02 1.346963582676285489e-04 -3.601228076625668351e+00 -1.287766733392284948e+02
-1.285268451387720177e+02 -1.179681675559812081e-04 -6.029263587238068784e-05 -5.202263549723515346e-02 1.324827932108753022e-04 -3.614074766834870722e+00 -1.285268451387720177e+02
-1.282770169383155690e+02 -1.152006819565848118e-04 -6.080135745339118272e-05 -5.322830597133283714e-02 1.302612843151688526e-04 -3.627221519444221887e+00 -1.282770169383155690e+02
-1.280271887378590634e+02 -1.124260370221194576e-04 -6.128409551228418948e-05 -5.443918201605663088e-02 1.280443445188335827e-04 -3.640670630623200399e+00 -1.280271887378590634e+02
-1.277773605374025863e+02 -1.096581337430355937e-04 -6.174627407695450611e-05 -5.564769384029783633e-02 1.258471638869619743e-04 -3.654422405199011514e+00 -1.277773605374025863e+02
-1.275275323369461091e+02 -1.069117625472468702e-04 -6.219454649444459493e-05 -5.684611109585015892e-02 1.236862425033945570e-04 -3.668475357046549590e+00 -1.275275323369461091e+02
-1.272777041364896320e+02 -1.042008744296531148e-04 -6.263590361469748426e-05 -5.802419943466796681e-02 1.215774594796831883e-04 -3.682825928475061961e+00 -1.272777041364896320e+02
-1.270278759360331691e+02 -1.015367012375537536e-04 -6.307640045392206099e-05 -5.916612585051403417e-02 1.195338194505127986e-04 -3.697467519701930438e+00 -1.270278759360331691e+02
-1.267780477355766777e+02 -9.892612774910572188e-05 -6.351969166492249302e-05 -6.024855460602540624e-02 1.175633020148685981e-04 -3.712388661973492709e+00 -1.267780477355766777e+02
-1.265282195351201864e+02 -9.637072194338102684e-05 -6.396575965686029941e-05 -6.124152203405747175e-02 1.156673439496545131e-04 -3.727571095656586397e+00 -1.265282195351201864e+02
-1.262783913346637235e+02 -9.386676329651175653e-05 -6.441022360926133080e-05 -6.211256208046042615e-02 1.138404416591854822e-04 -3.742988380459461251e+00 -1.262783913346637235e+02
-1.260285631342072321e+02 -9.140636550811906337e-05 -6.484457051058605697e-05 -6.283306825221204872e-02 1.120711469563251519e-04 -3.758606034877191693e+00 -1.260285631342072321e+02
-1.257787349337507550e+02 -8.897952873706186760e-05 -6.525737911702766329e-05 -6.338484113259608421e-02 1.103443793923963233e-04 -3.774383325200680428e+00 -1.257787349337507550e+02
-1.255289067332942778e+02 -8.657665576837535789e-05 -6.563635820177940168e-05 -6.376458141416375958e-02 1.086445987706156484e-04 -3.790276676469944039e+00 -1.255289067332942778e+02
-1.252790785328377865e+02 -8.419093205194818654e-05 -6.597071180584258734e-05 -6.398487188910752244e-02 1.069590943115418156e-04 -3.806243706455803455e+00 -1.252790785328377865e+02
-1.250292503323813236e+02 -8.181995554304842436e-05 -6.625325115699681549e-05 -6.407139190677173246e-02 1.052805699734690926e-04 -3.822247127270931966e+00 -1.250292503323813236e+02
-1.247794221319248322e+02 -7.946622668408907623e-05 -6.648167266448737334e-05 -6.405724400338928815e-02 1.036083683091046381e-04 -3.838257387537424403e+00 -1.247794221319248322e+02
-1.245295939314683693e+02 -7.713640145118861821e-05 -6.665868262877784243e-05 -6.397587647236351038e-02 1.019480475469886652e-04 -3.854253739262068379e+00 -1.245295939314683693e+02
-1.242797657310118780e+02 -7.483958097385965747e-05 -6.679092730452441614e-05 -6.385425896626188702e-02 1.003094753776589271e-04 -3.870223343720857301e+00 -1.242797657310118780e+02
-1.240299375305553866e+02 -7.258513640945265957e-05 -6.688705633836675016e-05 -6.370782061940294394e-02 9.870400363303759186e-05 -3.886158928480116348e+00 -1.240299375305553866e+02
-1.237801093300989095e+02 -7.038068380934068115e-05 -6.695543553054471937e-05 -6.353847514671225050e-02 9.714149988833464865e-05 -3.902055364081557176e+00 -1.237801093300989095e+02
-1.235302811296424466e+02 -6.823069755922337169e-05 -6.700214335917169478e-05 -6.333670961700424429e-02 9.562800481104479161e-05 -3.917906334291418879e+00 -1.235302811296424466e+02
-1.232804529291859552e+02 -6.613604122883016945e-05 -6.702974883560439004e-05 -6.308813993909360984e-02 9.416455372583535429e-05 -3.933701956454458415e+00 -1.232804529291859552e+02
